feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
-0.513,0.259,-1.682,-1.703,-0.663,-1.626,-0.275,1.301,0.699,1.001,-0.761,-0.254,1.333,-1.097,0.517,1.187,-1.912,-0.393,0.742,-0.336,0.466,-1.084,1.259,-0.522,0.793,-0.436,-0.812,1.489,1.317,-0.268,1
0.494,-0.513,-0.064,-0.171,-0.373,0.095,-0.587,-0.901,-0.543,-0.453,2.41,1.096,0.024,0.691,0.588,0.956,-2.894,0.343,0.041,-0.946,0.505,0.755,-1.429,0.512,-0.44,0.023,0.223,-0.179,0.308,-0.576,1
-1.539,0.411,-0.644,1.269,-0.449,-1.304,0.63,-1.072,2.37,0.575,-0.078,-0.22,-1.543,0.826,1.372,1.035,0.261,0.653,-0.271,-0.992,0.259,-0.605,1.577,-1.1,0.227,-0.445,0.485,-0.928,0.507,0.922,1
-0.142,0.686,-0.984,-0.622,-1.026,-0.924,-0.517,0.033,-0.049,-1.174,-0.002,0.333,0.702,-1.425,0.256,0.021,-0.047,1.568,0.456,-0.88,0.315,-0.641,0.673,0.7,0.845,-1.549,0.279,-0.663,0.059,-0.058,1
-1.014,-1.527,-0.053,-1.289,-0.065,-1.149,0.615,-0.749,-1.115,2.199,0.749,-1.369,0.157,0.865,-0.367,-0.421,1.76,-2.397,-0.734,-1.473,-0.254,0.808,-0.87,-1.113,-0.017,0.241,-1.308,2.28,-0.689,-0.442,1
-0.282,0.06,-0.742,0.67,-1.62,0.357,0.194,0.063,-1.449,0.509,0.665,0.295,-0.232,0.321,-1.039,1.033,-1.098,-1.299,-0.017,-0.467,0.964,0.203,-0.429,0.249,-1.797,-1.227,0.097,-1.231,-1.498,1.282,1
0.302,-0.649,1.033,-0.271,0.41,-0.863,-0.087,-0.453,-1.846,1.658,-1.064,0.115,-0.924,1.291,0.336,1.078,0.65,-1.841,0.007,-2.175,2.155,0.673,0.89,0.642,-0.718,1.085,1.299,1.831,1.094,0.508,1
-0.879,-1.09,0.132,1.029,1.808,-0.047,-0.073,1.826,0.887,1.847,-0.24,1.707,-0.313,-1.322,-0.2,-0.103,-0.502,0.374,-1.033,-0.883,0.255,-0.356,-0.961,0.082,0.466,0.418,1.259,0.239,-0.009,-0.906,0
0.356,0.673,-0.269,-0.542,0.21,-0.213,-1.206,0.42,-0.705,1.168,1.899,0.804,0.308,0.549,0.262,-0.405,-1.589,-0.113,0.556,0.0,-0.056,1.173,0.043,1.062,0.132,-0.29,-1.14,1.584,0.296,0.094,1
-1.633,0.725,-0.477,0.553,1.5,0.973,0.599,0.125,-1.071,-1.136,-0.527,-1.144,-2.419,0.241,-0.033,0.587,0.677,0.113,0.068,-0.248,0.468,1.178,-1.943,1.706,-0.412,-0.418,-0.579,-1.779,1.964,-1.243,1
1.119,1.11,-0.529,2.174,0.795,0.391,0.846,0.696,-0.331,0.119,-0.572,0.756,-0.748,-0.073,-0.77,1.435,0.001,0.51,-0.302,-1.072,-1.187,0.709,2.328,0.109,-0.715,-1.515,2.646,0.715,0.596,-0.871,1
-1.209,0.594,-1.181,-2.211,0.549,0.75,0.838,0.836,-1.309,0.855,0.529,2.514,-0.464,-1.568,-0.364,1.872,-2.122,-1.734,-0.667,-1.961,-0.996,0.892,0.094,0.277,-1.945,0.324,0.318,0.579,0.721,0.763,0
1.378,-1.265,-0.319,-0.891,-0.499,1.107,1.688,-1.332,1.147,1.082,2.15,0.241,0.969,-0.289,-0.199,-1.803,0.63,0.839,0.798,1.603,1.257,1.404,-0.171,0.271,0.507,-1.017,-0.952,-0.907,-0.606,1.762,1
1.03,1.116,0.941,-0.717,0.291,-1.116,0.89,-1.198,-0.287,-0.267,0.455,-1.059,0.296,0.938,-0.829,-0.848,0.963,-0.331,-0.659,1.059,0.204,-1.329,0.431,0.848,2.933,-0.854,-0.026,0.997,-2.306,0.108,1
-0.975,-1.994,0.068,-1.302,1.065,-1.146,-0.556,0.17,0.735,0.426,0.141,0.431,-1.123,-0.997,0.955,-1.042,-1.12,0.934,-0.054,-0.699,0.147,1.666,-0.214,0.341,-1.575,-1.626,-1.21,1.534,0.278,0.27,0
-1.284,0.034,-0.646,-0.272,-0.715,0.349,-0.491,-0.018,0.022,0.483,0.941,-1.525,0.29,-0.244,0.569,-0.05,1.189,-0.066,-1.085,0.862,-0.309,-1.48,1.027,0.209,-0.361,1.004,0.933,-0.022,0.466,0.373,1
-0.101,-0.081,0.748,2.061,-0.818,-1.785,0.287,0.256,-0.621,0.304,0.088,0.961,-0.612,1.451,0.86,0.968,0.629,-1.23,0.283,-0.94,-2.127,0.605,1.44,-0.758,-0.627,-0.246,-0.124,-0.06,0.724,0.925,1
-0.257,-1.447,1.692,-1.417,0.702,-0.991,-0.511,1.061,0.852,-1.162,0.325,1.513,0.837,-0.163,-0.39,1.28,1.223,-1.354,-0.433,-0.128,-1.362,1.057,0.545,-0.674,0.11,0.556,-0.089,0.863,1.014,0.562,0
0.203,0.936,-1.109,-0.847,-0.245,0.529,0.821,-0.851,-0.216,-1.076,-0.349,1.04,0.309,-1.343,1.296,0.301,0.964,-0.561,1.428,-1.104,0.959,-0.474,1.486,2.171,0.054,-0.432,-0.308,-1.333,-0.248,0.636,1
-1.015,-0.135,1.098,0.107,-0.033,0.505,2.491,-0.043,-0.609,0.886,0.369,0.958,-0.42,-0.051,-2.493,0.336,0.256,-0.885,1.632,1.232,0.566,-0.634,0.921,0.561,-0.498,0.191,-2.553,-0.417,1.869,0.893,1
0.15,-0.062,1.45,-0.329,-1.336,1.122,-1.109,0.346,0.498,-1.758,1.597,1.118,-0.751,-1.26,-0.447,-1.002,-1.373,0.021,1.746,1.254,-0.563,1.343,-0.022,0.837,0.458,0.613,-1.285,0.763,0.221,1.819,1
-0.491,0.37,1.059,-1.29,1.019,1.165,0.997,-0.747,-0.65,-0.807,0.232,0.068,0.746,0.484,0.85,-1.248,-1.124,-0.631,-0.282,-1.659,0.887,0.593,1.078,-0.496,-2.401,0.583,-1.212,0.314,-0.971,-0.772,0
-0.102,-1.196,-0.874,-0.516,-0.023,0.501,2.083,1.033,0.805,-0.169,0.482,0.045,1.272,0.336,-0.897,-0.976,0.712,0.242,-0.32,-0.509,-0.369,-1.111,0.747,1.944,-0.935,0.257,-2.172,0.469,-0.834,1.872,0
0.069,0.276,2.14,0.442,0.817,-1.445,-0.202,0.828,0.611,-0.461,-0.138,1.096,-0.531,-1.596,0.059,-3.002,-0.863,-1.943,-1.237,0.174,0.463,-1.162,0.004,-0.212,-0.234,0.356,0.687,1.052,-0.19,-0.508,1
-1.688,-0.479,1.079,-0.345,1.145,-1.002,-0.376,-0.147,-0.414,1.073,-0.208,-0.89,-1.85,-1.195,0.888,1.336,-0.722,-1.413,1.987,0.754,-0.042,0.196,0.738,-0.946,1.175,-2.029,-0.586,1.82,0.651,0.874,0
1.537,2.142,0.042,1.756,1.214,-0.084,-2.1,1.534,0.542,1.149,0.498,0.553,0.995,1.192,-1.907,1.454,-0.295,1.585,-0.003,0.165,-0.924,-0.799,-1.265,-1.096,0.492,0.14,-0.492,-1.17,-0.241,1.044,1
0.375,1.863,-0.012,-0.042,-1.143,-1.024,-0.892,-0.392,-1.007,-0.623,-1.87,0.447,-0.046,2.083,1.547,0.522,0.109,-0.082,-0.146,0.823,-0.854,0.633,2.992,-2.677,1.333,-0.578,-0.409,0.481,0.007,0.287,1
0.161,-1.143,0.237,0.042,0.537,-0.614,-0.444,-0.152,-1.468,0.623,-0.53,0.694,0.464,-0.484,-1.748,1.351,-0.636,-0.305,1.255,-0.033,0.898,-1.348,-0.051,1.037,2.068,-1.308,1.1,1.379,-1.599,-0.807,0
0.019,-0.008,0.472,-0.715,-0.279,-0.342,-0.502,1.788,0.51,0.896,-0.432,-0.126,-0.554,0.996,-0.649,-0.076,0.521,-0.429,1.16,-0.183,-1.113,0.274,0.624,1.433,1.196,0.048,-1.164,0.262,1.794,-0.44,0
0.552,0.101,-0.204,-0.404,0.942,0.078,0.625,-0.784,0.059,-0.013,-0.007,-0.513,0.092,-1.532,-0.467,0.381,1.049,-0.114,0.862,0.609,-0.644,-0.472,0.059,-0.749,0.573,-0.597,0.555,-2.539,-0.418,-0.734,0
-0.887,0.302,0.032,-0.023,-0.806,0.82,-0.019,1.657,-0.372,1.19,-0.853,0.874,1.878,-0.625,0.075,-1.255,1.597,0.586,0.442,1.144,1.494,-0.793,-0.623,0.631,-0.153,-0.024,-0.678,0.68,0.306,-0.357,1
-0.469,0.587,0.646,-0.079,-1.656,-0.265,-1.015,0.518,-1.378,-1.55,1.447,0.281,0.801,-0.577,0.843,0.484,-0.611,-0.884,-0.2,-1.576,-0.004,-0.62,0.666,-0.725,0.454,1.643,-1.269,0.5,-0.347,0.557,1
-1.527,-1.455,-1.912,1.001,-0.387,-0.329,-1.622,-0.738,1.165,0.281,0.333,-0.865,2.309,-0.04,-0.075,0.292,-1.099,-0.034,0.168,-0.151,-0.416,-1.655,0.57,-1.275,-0.75,-0.476,0.33,1.353,-1.44,-0.869,0
-1.339,1.588,-0.665,1.278,0.434,0.041,-1.125,0.978,-0.93,0.514,1.837,0.694,-0.168,-0.439,0.569,-0.564,0.678,-1.502,-0.051,-0.965,-0.898,-0.991,-0.107,-0.75,-0.392,-0.06,-0.224,-0.951,-1.88,-0.451,0
-0.75,0.01,-0.819,0.597,0.165,-0.413,1.15,0.351,0.972,0.183,-0.466,1.374,0.128,0.987,-0.919,1.641,1.077,0.232,-0.019,0.265,0.436,0.458,0.145,0.031,-0.269,-0.649,0.26,-0.01,-0.778,0.335,0
-1.189,-0.39,-1.182,0.779,-0.077,0.093,-1.541,1.269,0.271,0.738,0.443,0.197,-0.594,-2.139,0.454,0.415,-1.753,0.766,-1.719,1.465,1.303,0.608,-1.03,0.565,1.488,-0.735,0.729,-2.564,0.296,-1.107,1
-1.359,2.128,0.214,-1.052,-0.529,-1.502,0.236,0.19,-1.741,-1.196,-0.735,1.035,-0.432,-0.714,-0.25,-0.715,1.595,-0.0,1.248,-0.396,-1.485,-0.944,-0.524,-0.728,-1.013,-1.401,-2.423,-0.189,-0.345,0.967,1
0.747,-1.117,2.624,0.63,1.155,-2.26,-0.195,-0.096,0.121,1.132,0.531,0.213,-0.088,1.035,-0.939,-1.029,0.082,0.815,1.797,-1.215,-0.734,1.355,0.112,-0.39,0.244,0.133,-0.102,0.18,0.077,1.241,1
0.156,2.883,-0.384,1.74,0.002,-0.011,0.817,-0.185,0.072,0.075,0.365,0.187,-1.917,0.091,-0.826,-1.102,-1.316,-0.88,0.834,-0.011,-0.022,0.702,1.451,-1.733,0.316,-1.265,1.964,1.013,0.788,-1.526,1
0.856,1.04,-0.026,-1.403,0.057,-0.01,-0.354,0.607,-0.158,0.805,0.855,0.489,-0.351,0.629,0.345,-1.92,-1.519,0.613,-0.434,-0.779,0.614,-0.112,1.09,-0.024,0.182,0.845,-0.192,1.983,-0.791,-0.428,0
-0.877,0.946,-0.398,-0.703,-0.613,0.725,0.051,-0.029,0.66,-2.384,0.43,-0.16,-0.269,-0.291,-0.557,-0.663,-0.107,0.824,-0.26,0.358,-0.272,1.835,0.046,-0.111,-1.988,1.386,-0.016,-0.113,0.136,-0.417,1
1.303,1.661,1.256,0.997,-0.787,0.284,-1.082,-1.386,-0.861,1.572,-0.686,-0.582,0.065,0.196,-0.331,-0.248,-0.426,-0.249,0.873,0.05,-0.465,0.134,-0.779,-0.079,0.792,-0.912,0.442,-0.446,0.616,-1.159,1
0.15,-0.575,-1.638,-0.283,1.09,-0.918,1.285,-0.162,0.34,-0.302,-0.332,-0.622,-0.318,0.793,0.436,-0.36,1.881,0.577,0.586,-0.053,0.86,-0.504,0.766,0.116,0.176,1.617,-2.193,1.56,-2.02,0.009,1
0.762,0.137,-1.964,1.44,0.294,1.19,0.861,1.879,0.306,-0.902,0.605,-1.286,-0.439,0.535,-1.459,0.942,-1.577,0.355,-1.369,0.16,1.943,-0.748,1.474,1.439,-0.615,-1.003,0.851,-0.129,0.721,-0.246,1
0.889,1.192,0.192,0.263,0.597,0.122,-0.037,0.861,0.883,0.718,-0.602,-0.203,-0.766,0.163,-0.38,0.917,1.055,-2.249,0.984,-1.626,0.625,1.128,-1.633,-0.85,1.266,-1.611,-0.511,-0.47,0.357,-0.146,1
-0.733,-0.991,0.513,0.774,0.148,-0.148,1.959,-1.15,-0.262,0.389,1.656,0.087,1.048,0.061,-1.295,1.264,-2.144,1.246,-0.44,0.288,0.036,0.383,-0.693,0.041,-1.27,-0.285,-0.04,-0.694,0.343,0.23,1
-0.72,0.001,-0.751,-0.732,0.624,0.04,-1.521,-1.284,0.724,1.012,0.565,-1.167,0.66,-1.487,0.518,1.351,0.095,-1.986,-1.28,1.828,1.527,0.704,-1.247,0.536,-1.597,0.081,0.861,2.002,-0.554,0.885,1
1.203,0.2,-0.196,1.598,1.207,0.398,0.141,0.136,0.149,1.579,0.9,0.024,0.444,1.081,0.192,0.254,0.965,1.401,-0.333,-1.173,-0.235,0.382,0.34,0.957,-1.093,1.627,-0.076,-0.448,-1.067,0.758,1
-1.206,-0.27,-0.3,-1.136,-0.066,-0.246,0.42,-0.131,-1.25,-1.032,2.09,-0.451,-0.88,-0.046,0.999,0.637,-0.447,-0.087,1.22,0.847,0.274,0.841,-0.155,-0.234,1.127,-0.267,0.222,-0.332,-1.665,0.334,1
1.082,-0.367,1.032,0.271,0.395,1.817,0.886,-1.655,-0.097,-1.016,-1.536,-0.028,-0.673,-0.795,-1.52,0.114,0.55,1.487,-0.457,0.518,-0.362,-1.576,-0.062,0.712,0.815,0.19,0.884,-0.848,0.287,0.008,1
1.052,0.613,-0.156,-0.07,-0.847,-0.279,-0.468,-1.48,0.48,0.433,-0.052,0.719,-2.42,1.024,1.048,0.107,0.573,0.542,-2.143,-0.477,-0.945,-0.749,-0.186,1.131,0.812,1.419,-2.454,-0.465,-1.356,-0.27,0
-1.044,0.597,1.141,-0.403,-0.684,0.916,0.282,-2.536,0.259,0.637,1.051,-1.035,0.117,-1.425,1.15,-0.346,-0.676,0.018,0.981,1.701,-0.177,-0.09,-0.55,-0.28,0.16,-1.902,-0.792,0.496,1.122,0.312,1
1.68,-0.015,1.171,0.338,0.214,-1.159,1.102,1.48,-0.948,-2.426,1.667,-0.846,-0.097,0.533,-0.307,-0.724,-0.606,1.37,1.99,0.339,2.213,0.159,-0.44,0.177,-0.337,-0.861,-0.388,0.973,-0.387,-0.04,0
0.075,-0.533,-0.121,-0.089,0.474,0.329,0.166,1.708,0.17,0.194,0.854,-1.188,0.703,0.425,2.247,0.971,0.017,-0.219,-1.181,0.214,0.705,-1.974,-1.518,0.704,-0.118,1.312,-1.462,-1.039,0.466,-0.479,1
-0.863,-0.211,0.044,0.291,-0.186,0.279,-1.133,-0.473,-0.109,-0.851,0.43,-0.875,-0.102,-0.834,-0.741,-0.802,-0.099,1.253,0.482,0.673,0.0,0.36,-0.296,0.891,0.699,-0.728,1.022,3.402,-1.414,-0.135,0
1.108,-1.708,0.056,1.539,0.066,-1.125,0.259,-0.116,-2.486,0.937,-1.326,1.261,0.235,-0.599,-1.645,1.557,0.126,-0.305,-0.087,-0.458,-0.474,-0.579,-0.131,-0.944,-2.631,-0.453,0.959,0.541,0.194,-0.474,0
-0.514,-0.093,0.447,0.23,-0.361,0.326,-0.095,-0.316,-0.749,0.56,-1.196,1.3,-0.122,1.235,-0.257,0.108,-0.488,0.498,0.135,-0.187,0.454,-0.555,0.353,-0.439,-0.128,0.405,-0.83,1.491,-0.457,-0.236,0
-0.946,-1.091,0.478,-1.588,-0.092,0.109,-0.586,-0.285,-0.955,1.087,1.395,-2.684,-0.853,-1.238,1.196,-0.678,-0.905,-0.318,1.559,1.443,0.542,0.121,-0.605,-0.539,-1.189,-0.178,0.255,-0.308,-1.075,0.013,0
1.647,0.405,3.127,-2.513,-0.868,0.008,1.445,-1.48,0.644,0.884,-1.267,0.641,-0.3,0.127,-0.371,1.635,0.25,-0.765,1.34,-1.041,-0.026,1.147,-1.45,0.084,2.015,-1.378,1.396,0.093,0.298,-0.523,0
0.797,1.383,0.3,-0.416,-0.235,-0.657,-0.227,-0.308,0.448,-0.946,-0.679,-0.313,-0.009,-0.275,0.19,-0.803,1.044,-0.346,-0.218,-0.518,-0.04,-1.674,1.253,-0.901,-0.511,0.156,-0.586,0.818,2.027,0.446,0
0.547,0.988,-0.827,0.372,0.62,0.428,0.089,0.508,-0.934,-0.042,1.35,1.541,-0.236,-2.072,-1.164,1.326,-0.985,0.81,-0.131,-0.926,-0.136,-1.56,0.27,0.73,0.548,0.215,0.149,0.555,0.844,-0.499,0
1.0,-0.105,0.129,0.803,0.856,-0.277,-0.036,-1.147,1.055,1.316,-0.456,-0.686,1.822,-1.04,-1.106,-0.426,0.377,-1.463,0.409,-0.621,0.358,1.327,-0.472,-0.474,1.363,0.798,-0.023,-1.556,-0.127,-0.461,1
-0.505,1.713,0.025,-1.283,-0.626,0.995,0.323,-2.496,0.758,1.19,0.245,0.455,1.589,-0.685,-0.639,0.945,-0.248,0.247,0.066,0.124,0.466,2.453,0.37,0.285,1.666,1.222,0.76,-0.119,1.288,0.227,1
-0.689,1.571,-0.025,-0.435,-0.117,0.138,0.646,0.156,1.066,-0.06,-1.921,1.084,1.393,1.23,1.524,0.182,0.975,-1.429,0.364,-0.38,-0.634,-0.3,0.468,-0.303,0.799,0.059,-0.073,-0.802,0.332,-0.271,1
0.687,-0.223,-1.161,-0.39,0.964,-0.87,-0.041,-0.351,-0.212,-1.652,0.501,-0.278,0.059,0.006,0.728,0.72,-1.818,0.775,-1.032,-1.298,0.569,0.375,0.668,-0.188,-0.493,0.799,1.849,-0.201,-1.184,-0.232,1
0.283,-1.022,-0.757,-0.432,-0.393,-0.467,0.22,2.979,-1.202,-0.641,-0.613,2.557,0.176,-1.402,0.674,-0.073,-0.289,-1.28,-0.856,0.977,0.053,-0.414,-0.151,0.596,-2.009,0.736,2.204,-0.551,1.253,0.415,0
-1.02,1.047,-0.179,-0.47,-0.274,-0.02,-0.145,-0.298,-0.54,0.634,-1.639,-0.747,-0.186,0.428,-1.719,-0.337,0.638,0.997,-0.389,0.732,1.17,1.546,1.336,1.714,0.563,-0.646,1.962,0.757,-2.093,1.319,0
1.44,1.234,0.428,-0.624,1.16,0.272,-1.041,-1.464,0.343,-2.485,0.902,-1.201,-1.842,0.234,-0.939,-0.749,-0.191,1.439,-1.358,-0.077,-0.819,0.631,-0.393,-0.207,0.74,0.127,0.115,-0.507,0.448,1.311,0
0.534,0.37,0.387,-0.05,1.716,-1.076,0.307,1.515,1.294,1.371,0.996,-1.155,0.956,1.172,1.095,-1.91,0.028,1.001,-0.35,-0.847,-1.912,2.186,-0.634,0.862,0.225,-0.848,-1.219,1.179,1.137,0.532,0
0.601,1.393,-0.377,1.526,-2.564,0.389,0.005,0.387,-0.617,0.326,0.76,1.582,-0.865,-0.234,1.881,1.126,0.548,-1.202,0.492,-0.017,-0.699,-1.544,-0.916,0.526,0.47,1.313,-0.833,-0.369,1.342,0.848,1
-2.622,-1.092,0.696,0.62,0.172,-1.223,-0.657,-1.183,1.877,0.095,-0.023,-1.553,-0.47,0.293,0.46,1.193,-0.673,-1.233,-0.094,0.435,-0.345,-0.977,1.141,0.105,-1.416,0.695,1.327,-0.073,0.519,0.774,1
-0.263,0.756,0.252,-0.096,0.057,-0.794,-0.835,0.9,-0.572,0.58,-2.122,-0.391,0.198,-0.183,-0.241,0.949,1.992,-0.67,-0.065,-1.172,0.36,0.605,-0.806,1.155,1.224,-0.618,1.324,-0.497,-0.619,0.168,0
-0.201,-1.214,0.522,0.616,0.705,0.186,-1.945,-0.117,0.065,0.328,0.116,0.719,0.524,1.587,-0.336,0.188,-0.061,-0.989,0.365,0.244,0.299,0.624,0.313,0.407,0.546,0.683,1.628,-0.456,1.028,-0.415,0
-0.615,-0.437,1.962,0.671,0.948,1.178,0.57,-0.498,-0.24,-0.649,-1.163,2.844,1.258,-0.547,0.54,-0.225,0.216,-1.235,1.024,0.383,-0.295,0.214,0.24,0.864,0.07,0.878,-0.798,0.119,-0.23,0.931,1
-1.977,0.662,0.71,-1.646,-0.985,-0.482,-0.372,0.592,-0.308,-0.398,0.401,-0.064,1.247,-1.671,0.714,-0.818,-0.086,0.414,-0.048,-0.262,1.124,-0.201,0.894,-0.714,1.428,-0.004,-0.06,1.179,2.928,0.184,0
1.028,-0.916,0.197,0.158,-0.296,-1.999,2.359,0.531,0.222,-0.58,-1.054,2.167,0.66,0.75,0.674,-1.297,-0.91,-0.483,-0.283,-0.081,-0.629,0.567,-1.871,-0.698,0.066,-0.739,-0.995,1.152,0.468,0.946,1
-0.261,2.164,-0.951,-0.717,0.96,0.758,-1.237,0.372,-0.456,-1.254,-0.815,1.493,-1.013,0.127,-0.698,0.5,1.13,-0.678,0.48,0.514,0.009,-0.08,-1.092,-0.95,-1.584,-0.962,-1.383,0.276,-0.331,1.585,0
-0.206,-0.261,-0.91,-1.166,1.197,-0.368,0.654,0.925,0.266,-0.831,-0.806,0.28,0.954,-0.095,0.113,-0.976,-1.192,-0.672,-0.215,0.402,-0.924,-0.974,0.471,-0.32,0.237,-1.974,-0.344,-0.214,0.002,1.28,0
1.07,-0.708,1.811,-0.809,-1.81,0.438,0.033,0.588,-0.284,0.228,-0.75,0.713,0.426,-0.984,0.743,-0.701,1.102,-1.463,0.616,0.863,-0.428,-0.064,0.571,0.428,-1.484,-2.18,0.503,-0.716,1.777,-0.054,1
0.564,0.183,-1.305,-0.369,2.709,-0.008,-0.897,1.129,0.66,1.545,-1.754,-0.862,-0.078,0.501,-0.317,2.065,-1.198,-1.904,2.069,-0.335,-0.21,-1.0,-0.117,-0.181,-0.128,-1.714,1.228,0.277,-2.736,0.133,0
-0.278,0.015,0.825,-0.589,0.943,1.764,-0.534,0.858,-1.074,1.054,0.021,-0.976,0.942,0.379,-0.606,-0.245,1.499,0.655,-0.039,1.347,1.415,-0.46,-0.751,0.623,0.941,-0.824,-1.11,-0.474,-0.093,0.926,0
0.421,-0.147,-0.004,-2.701,1.947,1.449,0.016,-0.856,0.861,1.648,0.422,-0.705,0.567,0.501,-0.493,-2.46,1.064,0.421,-1.482,1.027,-0.534,0.646,-0.034,-0.021,-1.246,-0.177,0.57,-0.98,0.683,0.039,0
0.754,-0.466,0.716,-0.939,-0.628,2.172,0.292,1.748,-0.044,-0.928,-2.236,0.427,0.286,-0.073,-0.636,0.975,-1.222,0.943,0.407,-1.045,-2.054,-0.193,1.685,0.2,0.273,-0.412,0.187,1.835,0.413,-0.493,0
-0.397,-1.464,-0.54,0.972,1.144,-0.036,0.207,-2.202,0.974,-0.436,-0.125,2.59,0.161,0.122,-0.558,0.044,1.95,0.38,0.977,0.434,0.452,-1.383,-0.51,-0.271,-0.374,1.98,0.68,0.146,-0.855,-0.528,1
-0.28,0.752,0.583,-1.611,1.545,1.556,-1.45,-0.736,0.124,0.218,-0.605,-0.665,1.588,1.338,0.993,0.421,0.313,-0.214,0.284,0.317,0.063,-0.365,0.666,0.283,0.43,0.654,-0.243,1.771,-1.78,-0.713,1
-0.05,0.762,0.473,-0.22,-0.845,0.441,-0.616,1.292,-0.281,0.517,0.773,-1.197,1.723,-0.965,0.725,-0.599,-1.259,-1.902,-0.905,0.356,1.131,-0.537,0.873,1.493,0.562,0.501,1.217,0.152,-0.712,-0.136,1
0.122,0.174,1.48,-1.541,-0.011,-0.92,-0.829,-0.052,0.014,0.644,-1.583,0.309,-2.054,0.459,-0.433,-0.722,0.175,0.325,-0.773,1.035,-1.756,-0.078,-0.87,-1.418,1.417,-2.127,-0.6,0.211,1.277,0.576,0
1.232,-0.747,0.356,2.661,0.31,0.033,-0.603,-0.274,0.396,-0.294,-2.112,-0.714,0.277,-0.799,-1.026,-1.328,0.499,-0.276,-1.548,0.342,-1.959,-0.089,0.132,-0.985,1.288,1.106,0.168,-1.145,-0.668,-0.993,1
-0.907,2.341,0.95,-0.516,-0.14,-1.587,-0.77,-0.987,0.239,0.555,0.999,1.018,-0.12,-0.529,0.356,0.045,1.057,-0.139,-0.823,1.528,-0.238,-0.056,-1.224,-1.204,0.279,0.094,1.173,-1.174,-1.241,1.144,1
-0.376,0.213,0.242,1.038,0.978,3.119,-1.346,1.123,0.832,-0.203,0.949,1.458,-0.234,0.072,-0.11,-0.431,0.292,-0.129,-0.226,-0.066,-0.676,0.965,-0.175,-0.495,0.192,-1.585,0.613,0.192,-0.372,0.313,1
0.653,-0.241,0.355,0.002,-0.909,1.319,1.089,0.307,-1.073,0.852,2.262,0.831,-0.314,1.338,1.978,-0.682,-1.516,-0.355,-1.079,0.323,-0.335,1.007,1.828,-0.391,-0.513,1.292,-1.243,0.503,1.129,1.074,1
-1.169,0.828,-0.927,-0.136,0.171,0.312,0.065,-0.605,0.564,-1.494,0.667,0.217,-0.1,-0.176,0.404,-0.175,0.544,0.692,0.199,0.476,-0.313,-1.416,0.094,-0.266,-1.248,-0.237,-1.064,0.868,-0.378,0.779,1
-0.081,-1.645,-1.5,-0.045,-1.461,0.939,0.549,-2.136,1.415,0.49,1.511,-0.705,0.895,2.046,0.485,-0.705,-0.71,-0.608,-1.261,-2.295,-0.04,1.422,-0.46,-0.069,1.401,1.145,-0.336,0.068,-0.936,-0.161,1
0.41,1.416,-1.063,1.974,0.022,-1.734,1.34,0.636,0.119,-0.697,1.305,-1.048,-0.404,-1.595,-0.438,0.105,1.992,-0.814,0.879,-1.746,-0.109,0.788,0.259,-0.222,0.215,1.858,-1.144,-0.587,1.663,0.615,1
0.165,-0.263,-1.211,0.496,-0.524,-1.226,0.771,1.216,-1.556,-0.263,0.792,-1.033,-1.523,0.192,1.151,-2.175,1.086,0.922,0.52,0.262,-1.6,-2.603,-1.423,-1.784,0.124,-0.649,0.452,1.433,-1.473,1.835,0
0.114,-1.359,-2.155,0.801,1.396,0.517,-1.205,0.239,0.037,0.419,1.968,-0.57,-0.431,0.558,1.138,0.57,1.23,-0.799,-1.089,0.65,0.693,-0.669,0.567,1.393,0.192,2.049,1.327,0.99,-0.412,0.856,0
-2.215,0.455,1.601,-1.12,-0.985,0.028,-1.574,0.114,-0.929,0.628,-0.519,1.28,-0.019,-0.203,1.031,0.553,1.546,0.042,0.663,-1.471,1.228,-0.304,0.054,2.003,-0.186,-0.923,-0.273,0.803,0.094,0.384,1
-0.13,0.777,-1.32,0.218,-1.874,0.064,-0.098,0.721,-0.375,-1.167,-0.052,0.017,-0.522,-0.973,-0.127,-1.727,0.219,-0.216,-0.18,-0.927,-0.19,0.127,0.004,0.27,-0.749,1.037,-3.068,-1.139,-1.632,-1.066,1
1.606,-0.411,1.215,-1.065,2.159,-0.692,0.248,-1.037,0.793,0.553,-1.344,-0.373,0.961,0.691,0.014,-0.101,-0.486,-0.191,-1.448,1.367,-0.881,-0.72,-1.588,1.57,-0.756,0.57,-0.086,1.425,0.591,-0.071,1
0.97,-1.971,-0.222,1.024,-1.02,-1.287,1.284,0.199,1.817,-0.452,0.494,-1.391,0.696,-0.771,-1.486,0.026,-0.393,-0.702,0.648,-0.318,-0.704,0.032,1.054,-0.48,0.356,0.499,-1.771,1.075,1.488,1.953,1
-0.425,-0.12,-0.055,0.756,0.757,0.813,-0.229,0.821,0.106,0.402,-0.727,-1.079,0.064,0.085,0.435,0.799,0.643,1.727,-0.41,1.51,-0.267,1.167,-0.008,0.338,-0.522,1.367,0.468,0.536,-0.06,0.87,1
