feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,target
0.773,-0.482,0.556,-1.519,-0.726,1.163,-0.658,-0.092,-0.952,-0.144,-0.054,-0.662,0.033,1.135,-0.316,0.759,-0.058,1.383,1.537,-0.51,0.82,-0.165,-0.181,-0.74,-0.075,0.92,-0.195,-0.693,2.485,0.623,0
-1.796,-0.076,0.144,-0.498,-1.028,0.427,-2.286,0.831,0.62,-0.062,-0.142,0.587,0.128,1.035,-0.05,0.061,-1.193,-0.539,-0.562,-0.487,0.537,-3.857,-0.004,0.232,0.462,0.985,-0.343,-1.293,-0.801,0.775,0
0.09,-1.438,1.405,0.5,1.388,-1.24,0.314,-0.05,0.425,0.871,0.542,0.852,-0.974,0.579,0.327,1.606,-0.914,0.456,-0.877,-1.154,1.037,-1.688,1.026,-0.613,0.885,0.451,0.95,1.286,-0.729,-0.82,0
-1.028,-0.936,0.565,1.089,-0.705,0.906,1.2,0.95,-0.633,-0.479,2.189,0.531,-0.664,1.461,-0.284,-1.033,-1.069,-1.046,0.13,-0.15,0.99,1.971,-1.396,-0.749,-0.041,0.176,-0.3,-1.043,-1.127,-0.446,1
0.68,-1.263,1.501,0.267,0.778,-1.254,-1.286,-0.314,0.757,-0.27,1.008,-1.332,-0.55,0.754,0.462,-0.57,0.683,-0.921,0.067,1.609,-0.933,-0.424,0.212,-1.079,-0.853,0.111,0.498,0.161,-1.032,0.612,1
-0.121,-0.882,-0.804,-0.744,0.041,0.125,-0.201,-0.81,-0.625,0.801,0.386,-0.938,-0.063,-0.114,-0.225,0.387,1.014,0.897,-0.885,-0.829,-1.315,-0.296,1.013,0.069,0.393,0.697,-0.838,-0.767,3.238,0.737,1
1.53,-0.604,-0.28,0.212,0.339,-2.307,-0.566,-1.247,1.971,-0.618,-0.167,1.442,0.195,-1.288,-1.189,-0.707,1.119,-0.003,-0.951,0.694,-0.377,-1.88,-0.131,0.087,0.459,0.322,-0.465,-0.743,0.116,-0.44,0
0.697,0.605,0.491,1.084,-0.394,-0.437,-2.162,-0.987,1.354,-0.201,-0.172,0.837,0.916,1.944,0.222,-0.059,2.232,-0.104,0.326,-0.351,0.603,-1.45,0.848,0.427,0.622,-0.472,-1.633,0.035,1.293,0.542,0
1.808,0.304,-1.784,-0.129,0.087,0.26,0.935,-0.286,-0.108,0.439,1.768,0.481,0.154,-0.127,-1.052,0.847,0.655,-0.576,-1.905,0.545,-1.448,1.697,-0.631,0.925,-1.449,-1.05,1.124,2.261,-0.37,-0.652,1
0.51,-0.462,-0.151,-0.069,-0.199,-0.513,-0.038,-0.274,0.959,0.248,-0.194,0.639,0.318,0.038,0.068,2.192,0.111,2.79,-0.799,-0.962,1.492,1.775,-0.494,0.619,-0.489,-0.222,-0.892,2.669,1.05,0.386,1
-0.737,0.648,1.641,1.025,1.084,1.763,0.108,0.425,-1.476,0.335,0.865,-0.115,0.088,1.864,-0.683,-1.854,-2.105,-0.368,0.484,2.806,-1.049,0.063,1.284,0.899,-0.323,-0.218,-0.982,0.446,-0.193,-0.183,1
1.443,1.125,0.266,0.869,0.228,-0.496,-0.412,-0.641,1.03,-1.838,-0.535,0.741,0.347,0.081,1.014,-0.307,-1.109,-2.413,0.395,0.186,-0.741,0.288,-0.818,0.674,0.948,-0.502,0.563,0.688,-0.145,-1.625,0
-0.208,1.619,-0.531,-1.221,0.156,0.45,0.571,0.145,-0.287,0.373,-1.385,-0.066,-0.82,0.089,0.033,-0.215,0.074,-0.383,-0.261,-2.036,0.92,0.316,-1.282,2.609,0.352,-0.68,0.695,1.009,0.631,-0.592,1
-0.109,0.062,1.367,0.474,0.716,0.557,0.736,0.775,-1.229,-0.629,0.781,-1.69,-0.264,0.646,-0.556,0.683,1.096,-1.58,-0.026,-0.966,0.342,-0.859,0.67,1.788,0.599,1.159,0.047,-0.448,0.133,0.223,1
1.376,0.321,0.245,1.325,0.844,-0.316,-0.693,-0.342,1.26,-0.622,1.579,1.131,-0.794,-0.833,-2.715,-0.433,2.036,1.452,-0.807,0.015,-0.863,-2.22,1.421,0.013,1.673,2.164,-0.21,0.476,0.834,0.803,0
0.285,-0.618,0.818,-0.222,1.117,0.586,-0.995,1.227,0.284,1.534,1.841,-0.59,-1.252,0.485,-0.634,1.172,1.167,0.69,-0.019,1.356,1.32,-0.671,-0.078,-0.343,2.477,1.099,-0.084,1.069,1.552,0.192,1
1.558,-0.014,0.583,-0.636,-0.717,0.685,1.296,-0.263,0.924,0.214,2.012,-0.029,-1.071,0.364,1.008,-1.12,1.524,0.453,1.109,-0.405,0.607,0.584,-1.47,-0.312,-1.128,-1.027,-0.689,-2.243,-0.5,-0.622,1
0.143,-0.635,0.106,1.146,1.018,1.497,1.565,0.231,1.672,-0.009,-1.063,-0.189,0.227,-0.832,0.171,-0.392,1.954,1.652,-0.315,-0.439,0.008,2.534,-0.74,-0.12,0.393,-0.719,1.179,-0.096,0.83,-1.477,1
1.925,-0.031,-0.143,-1.083,1.117,0.233,0.939,0.197,0.269,3.184,-0.405,0.378,-0.147,0.057,-1.158,-0.379,0.579,0.411,-0.071,-0.361,-0.044,0.493,-0.465,0.389,-1.386,0.754,-0.229,0.194,0.056,-0.551,1
0.734,1.246,0.814,0.807,-0.234,-1.09,-0.997,0.392,0.452,0.665,1.352,-1.373,0.128,0.35,-0.187,0.139,-0.596,-0.171,-1.296,2.762,-0.516,-0.196,0.339,-1.044,-1.533,-0.787,-0.956,2.151,-0.394,0.871,1
-0.41,1.415,1.533,-2.219,0.434,-1.825,0.975,1.061,-0.127,-0.07,0.446,-0.209,-0.816,-0.685,0.215,0.01,-0.24,-0.689,1.097,2.164,1.338,-0.803,-0.719,-2.034,-0.019,0.393,-0.515,0.44,-0.169,-0.604,0
0.684,1.332,0.875,-1.935,-0.502,-0.707,-0.655,-1.614,0.997,1.197,-0.493,-0.975,0.502,-1.44,-0.85,-0.417,1.649,-0.643,0.963,1.717,0.272,-0.259,0.387,-0.329,-0.06,1.052,-0.401,1.755,-1.265,-1.703,0
1.605,-2.771,-1.463,-0.591,0.04,-1.889,-0.269,-0.24,1.533,0.077,-0.691,-0.229,-1.334,-0.72,-0.678,0.2,0.32,1.4,-0.199,-0.548,-0.444,-0.171,1.647,0.909,0.744,1.24,-0.922,-1.086,2.4,-0.089,1
-0.458,0.477,0.235,0.15,-0.387,0.267,0.618,2.915,-0.233,-1.503,-0.655,-0.268,-0.919,-1.453,1.26,-0.63,-0.394,1.556,-0.295,2.396,0.883,-0.474,0.179,0.063,-0.008,-1.259,-1.163,0.75,-0.053,1.181,0
1.232,-0.101,-1.159,-0.293,-1.647,-2.132,0.679,0.5,-0.486,0.233,1.606,-0.015,-0.511,0.883,1.135,1.024,-2.181,-0.057,-2.005,0.257,-0.552,0.552,0.237,1.654,0.565,0.479,1.482,-0.759,-2.324,-1.113,1
-0.214,-0.783,-1.017,0.783,-0.038,-0.501,-1.126,-0.102,0.138,0.235,-1.239,1.06,-0.761,-0.587,-0.553,-0.154,0.311,0.022,-0.746,-0.596,-1.236,0.995,-0.322,-0.018,-0.132,0.527,-0.614,0.65,0.505,-1.112,1
-0.385,0.691,-0.56,1.231,0.304,1.585,0.479,0.852,1.006,0.146,-0.517,-1.702,-1.727,-0.823,0.165,-0.295,0.873,0.541,0.344,-0.901,0.556,-1.132,0.521,0.421,0.906,0.289,-0.085,0.908,-2.295,1.179,1
-1.414,0.218,-0.533,-1.039,0.536,-0.83,0.972,-0.822,-0.356,0.643,1.533,-1.307,0.031,2.52,0.413,-0.862,-0.478,-0.981,-1.37,0.569,-0.319,-0.143,0.218,0.295,0.409,1.645,0.635,0.78,0.127,0.34,0
-0.32,1.589,-0.46,1.063,0.248,0.977,0.007,0.88,1.174,0.572,0.768,-0.563,0.289,0.35,0.068,-2.48,-0.618,-0.952,2.382,-0.06,0.019,0.306,-1.156,-0.245,-0.295,0.052,-2.323,0.428,-2.5,0.687,0
0.485,-1.267,-1.295,0.615,-1.127,-0.061,-1.045,-0.555,-2.019,0.352,0.264,-0.412,-0.052,-1.82,1.342,0.944,1.553,0.412,-0.161,-1.129,2.623,-0.263,0.421,-0.8,-0.611,0.222,1.165,0.099,-1.982,-1.525,0
-0.998,0.504,-0.367,-0.984,1.548,0.045,1.26,-0.13,-1.881,0.605,-0.171,-0.584,1.992,2.199,0.16,1.193,-0.332,0.495,0.109,0.245,0.377,-0.799,0.804,-2.004,1.525,1.553,-0.557,-0.683,1.199,-0.317,1
0.922,-0.043,0.936,-1.454,0.193,0.897,-0.799,0.295,0.142,0.911,1.18,0.279,-0.568,-1.034,0.197,-1.37,0.503,1.749,1.671,-0.087,-2.547,1.088,1.156,1.626,-1.675,0.538,1.597,-2.023,-0.08,-0.632,1
-0.985,0.358,-1.349,1.187,0.215,-1.975,-1.429,0.816,-0.214,0.324,2.368,0.756,0.931,0.212,0.745,0.344,1.3,0.774,-2.552,-0.561,-1.045,-0.57,0.38,1.703,-0.852,-0.032,0.195,0.051,0.351,-0.469,0
-1.443,0.794,-2.286,-0.549,-1.969,-0.243,-0.366,0.323,0.407,-0.151,1.532,0.002,-0.179,-0.323,-0.155,0.1,1.52,-1.741,0.314,0.622,-0.005,0.248,0.414,1.466,-1.054,-0.931,1.111,1.341,0.653,1.021,1
0.711,2.316,0.092,-1.184,0.897,-0.502,-0.743,0.77,0.658,-1.113,-0.543,1.069,-1.027,0.889,-1.912,1.112,-0.334,-1.068,-2.7,-0.311,0.294,1.572,0.256,-0.507,-0.99,-0.678,-1.134,0.865,-1.524,-0.72,1
-0.911,-1.466,0.218,0.767,-0.014,-0.365,1.11,-0.29,-0.448,1.336,1.304,0.282,-3.163,-0.527,-1.773,0.765,0.228,0.463,0.878,0.528,0.261,1.894,-0.578,1.781,0.815,-0.189,-0.041,-0.356,2.384,-1.502,1
-1.453,-0.342,-1.768,-0.475,-1.125,-1.031,0.97,-0.577,0.249,-0.509,0.288,-1.723,-2.387,0.955,0.657,1.422,-1.668,-0.045,-0.776,0.477,-1.057,2.245,-0.71,-0.927,0.328,2.106,0.974,-0.692,-2.055,0.982,0
0.033,-0.927,-0.258,-0.279,-0.358,-0.961,1.036,1.126,0.155,0.283,-0.768,1.54,1.858,-1.397,0.252,-0.199,0.179,0.739,-0.834,-1.266,-0.586,0.194,-0.446,-0.025,-0.697,0.29,-0.281,-0.444,-1.098,-0.44,0
-0.677,-0.677,1.416,-0.218,-2.29,-0.728,1.449,0.803,1.476,-2.802,0.467,-1.215,0.73,0.413,-0.174,0.176,-0.413,0.074,0.133,0.109,1.223,0.619,0.968,0.174,1.631,1.033,1.258,-0.207,-0.209,1.161,1
-0.899,0.587,-1.321,1.399,1.199,1.316,-0.294,-1.448,0.85,-0.263,-0.691,-1.863,0.539,0.406,1.037,0.024,-0.123,0.053,1.5,-0.891,-1.769,1.815,-0.453,-0.638,1.506,-0.176,-2.876,-1.244,1.213,0.962,1
-0.249,-0.723,-0.691,-0.012,-1.508,-0.844,-0.696,-0.019,0.137,0.677,-1.969,0.124,-1.853,-0.146,0.215,1.023,1.428,-1.685,0.725,-1.641,-0.98,-0.879,0.022,-0.768,0.403,-0.135,-1.823,0.154,-0.028,0.406,0
-0.884,0.789,1.182,1.323,1.941,0.012,0.405,-1.031,2.017,0.881,1.224,-0.582,-1.192,-0.121,-0.106,-1.277,0.785,0.085,0.394,0.142,0.377,-0.149,-0.155,-0.412,0.573,1.37,-1.051,-0.422,0.058,0.517,1
-2.636,-0.793,0.756,-0.624,0.76,0.631,0.596,2.042,1.788,-0.913,0.379,-0.291,0.295,0.668,0.176,0.516,1.189,1.517,0.465,-0.324,0.429,-0.567,-0.97,0.125,0.19,-1.301,0.979,-0.12,0.453,0.425,1
0.047,-0.943,0.265,1.152,-0.66,0.797,-1.114,0.325,0.384,-0.413,-0.663,-1.21,1.388,0.639,-0.307,1.269,-1.228,-0.076,-0.406,-0.398,1.555,0.344,0.352,-0.049,1.468,0.321,0.708,-0.794,0.735,0.922,1
0.505,0.344,-0.741,-1.31,-0.195,0.252,-0.111,-1.57,0.165,0.515,2.481,-1.55,-0.471,2.864,-1.456,-0.033,0.978,-0.928,0.983,1.562,0.485,1.035,1.571,-0.782,-0.181,0.301,0.382,1.635,0.242,-1.133,0
-0.269,1.105,1.495,-1.342,0.07,-0.357,-0.354,-0.437,0.959,0.755,1.102,-0.725,0.789,-1.769,0.64,-1.098,1.382,-1.615,-1.468,0.321,-0.077,-0.019,0.699,0.067,0.928,-0.753,2.394,-0.553,-0.14,-0.42,1
-2.035,-1.676,1.122,0.389,-1.51,0.789,0.57,-1.201,-0.977,-1.552,2.085,1.522,-1.529,-1.189,-0.188,0.432,0.614,-0.59,-1.177,-0.404,-1.566,0.593,-0.903,-1.654,-0.286,-0.062,1.902,-0.011,0.601,1.458,1
0.175,-1.746,0.597,1.496,1.498,-0.515,-1.033,0.172,0.917,-0.191,1.745,-0.212,0.339,-0.564,0.606,0.839,1.224,0.301,-1.024,0.329,-0.158,-0.633,-0.36,-0.111,-1.333,-0.284,-1.521,-1.015,0.162,0.746,1
0.784,1.5,0.386,-0.107,-0.111,-1.961,0.146,0.53,0.453,1.426,0.902,-0.605,0.038,0.949,1.169,-0.377,-0.839,0.632,-0.143,-0.392,0.205,0.618,0.623,1.108,-0.094,0.804,-0.683,0.07,0.204,0.68,0
-0.374,1.375,0.538,-0.108,0.324,-0.232,0.654,0.121,-0.588,-1.492,-0.421,1.151,-0.466,-1.394,0.188,-0.564,-0.988,2.457,0.414,-0.351,0.045,0.654,1.281,1.379,1.099,0.234,-1.782,0.209,0.124,0.918,1
-1.204,0.664,0.243,0.343,1.085,-0.15,0.528,0.235,0.601,-1.165,0.687,-1.203,1.486,1.424,-0.747,-0.654,-0.452,-1.124,2.078,0.116,0.079,1.292,-0.773,-0.75,-0.265,1.104,0.033,0.034,-0.649,0.595,0
0.49,0.036,1.875,0.509,-1.323,-0.3,-0.307,0.581,-1.636,0.462,0.563,-0.155,1.838,-0.199,-1.042,0.326,-0.966,-0.477,-0.949,-0.233,-1.982,0.468,0.314,-0.43,-0.235,-0.001,-0.271,-0.422,-0.779,-1.745,1
-0.885,0.334,1.187,-1.555,2.538,-0.293,-1.119,0.529,-0.649,-0.266,0.209,0.177,-0.607,0.254,1.71,1.441,1.746,-0.713,-0.812,1.552,-0.298,0.454,-0.359,0.619,1.426,1.74,0.188,-0.71,-0.812,0.189,0
1.463,-0.623,-0.69,1.228,-0.574,0.729,1.702,-0.755,-0.436,0.607,0.684,-0.07,-1.678,0.384,-0.476,-0.142,-0.223,0.689,-0.544,1.399,0.104,-1.238,-0.688,1.379,0.364,0.451,0.167,1.489,-0.815,-2.006,1
1.756,-0.405,-0.032,-1.248,-1.623,1.039,-1.649,-1.479,0.738,-0.22,0.394,0.796,-0.1,-0.338,-0.89,-0.459,1.308,-1.307,-0.525,-0.549,2.118,-1.04,1.833,-2.117,-0.112,1.026,-0.89,-0.129,-0.743,0.707,1
2.2,0.764,1.043,0.763,0.907,-2.168,-0.921,0.257,0.494,1.156,-0.747,0.23,0.508,1.009,-2.416,-0.372,0.98,-0.998,0.491,-0.609,-0.135,0.85,-0.076,0.277,-0.326,-2.198,-1.263,-0.634,0.12,0.681,0
-0.438,-0.652,-0.712,0.525,0.15,-1.097,-0.216,0.939,-0.057,-1.122,-0.651,-1.272,1.263,-0.997,-1.663,0.151,0.503,-0.03,-0.905,1.225,1.022,0.629,0.762,0.392,0.539,-0.823,-0.746,-0.689,-0.89,-1.713,0
-0.619,-0.501,-0.05,-1.47,1.313,-1.215,-0.351,-0.24,0.69,0.851,0.479,-0.735,-1.107,1.031,-0.38,0.794,-1.554,-1.412,0.897,0.564,-0.896,1.087,-1.516,2.151,0.684,0.236,0.226,1.01,-0.424,1.491,0
-1.801,0.581,-0.972,-0.145,-1.135,0.325,-0.223,1.135,-0.444,1.465,0.489,-1.12,0.991,0.226,0.972,1.052,-1.262,1.39,0.451,0.017,-0.232,0.94,0.05,-0.121,0.218,-0.427,0.808,0.798,0.576,0.437,1
0.175,0.914,-1.806,0.061,-0.664,1.863,0.483,1.894,-0.64,-0.455,0.906,0.374,-1.175,0.931,1.29,0.402,-1.034,-0.162,0.233,-0.393,-1.001,-2.232,0.27,-0.916,1.325,-0.95,-0.066,-0.874,0.132,0.369,0
-0.214,-0.426,-0.399,-0.774,-0.477,-2.081,0.494,1.674,-1.755,-0.562,-0.208,1.536,1.17,-0.71,-0.27,-0.697,0.238,0.804,1.113,0.072,2.02,1.611,0.595,-0.801,-0.118,-0.86,-1.433,0.991,-1.386,0.34,0
0.553,-0.212,0.714,-1.091,0.359,-1.466,1.506,0.946,-0.77,-0.635,-0.094,-1.581,1.588,2.871,-0.88,-0.328,-1.225,-1.461,0.329,-0.864,0.36,-0.921,1.573,-0.014,0.583,-0.345,0.712,0.117,0.063,3.367,0
-0.035,2.066,-0.753,-0.841,0.214,0.057,-0.901,-1.509,-0.037,0.595,0.373,-1.507,-0.471,0.715,0.907,0.432,1.016,0.334,1.274,-1.21,1.134,-0.134,-1.171,-0.869,-0.725,1.044,-0.803,-0.129,-0.783,-0.419,1
-0.909,-0.936,1.138,-0.755,0.584,-0.281,1.956,0.767,-0.078,-1.122,0.101,-2.161,-0.526,-0.907,0.116,0.865,-1.032,-0.776,1.302,-0.019,-1.413,-0.815,0.19,-1.328,0.73,0.649,1.256,-0.553,0.323,1.056,1
1.282,-0.349,0.466,0.51,0.156,1.457,-2.168,-0.437,0.674,0.666,0.827,-1.329,-1.992,0.578,-0.713,-0.27,-0.134,1.38,0.444,0.995,1.004,0.235,-1.289,0.234,-0.612,0.305,0.192,1.028,-0.893,-0.119,1
0.108,-0.008,-1.628,2.007,-1.658,0.509,-0.679,-0.232,-1.096,0.844,-2.599,-0.006,-0.173,-1.38,-1.639,-0.398,0.537,-0.412,-1.033,1.037,1.255,-1.71,0.925,0.197,-0.744,0.084,-0.101,-0.442,0.073,0.035,1
0.613,0.036,-0.906,0.052,0.014,-1.099,-0.316,-0.197,0.561,1.557,0.789,-0.998,-0.947,0.585,0.766,-0.296,-0.439,0.176,0.264,-2.179,0.823,1.416,-0.189,-1.099,1.357,-0.959,0.93,-0.012,0.498,-0.873,1
0.188,0.624,0.211,0.521,1.76,-0.054,0.292,-1.549,0.207,-0.016,-1.528,-0.792,0.77,0.008,0.124,0.13,0.238,2.804,-0.527,-2.26,-1.266,-0.024,-0.167,0.772,1.286,1.247,0.389,1.209,1.167,0.107,0
0.882,-0.7,-1.015,-1.649,-1.05,0.021,-0.703,-2.286,-0.536,0.287,1.17,-0.16,0.286,-0.724,0.512,-0.438,0.137,-0.248,0.563,0.478,2.417,-0.751,1.156,1.61,-1.523,-1.025,-0.066,1.035,0.5,1.189,0
-0.878,-0.82,0.328,0.25,-0.987,-0.13,1.411,-0.05,-0.331,0.343,0.628,-1.108,-0.242,0.106,0.251,1.163,-0.629,0.759,0.408,0.337,-0.361,1.433,0.835,2.33,0.334,-0.241,-0.03,-0.685,-0.347,-0.314,0
0.265,0.424,0.721,0.798,-0.77,1.079,0.868,0.147,1.247,-0.777,-1.205,-0.133,-0.749,-0.751,0.715,-0.892,-2.206,0.118,1.183,0.486,0.813,0.666,-0.18,-0.004,-1.687,0.974,1.294,0.158,0.956,0.889,1
-1.91,0.871,1.13,0.829,-0.731,1.042,-0.731,0.978,0.563,-1.938,-1.316,-2.311,-0.468,-1.084,0.054,0.597,1.823,0.751,0.227,0.334,-0.695,-0.994,1.093,-1.027,-1.037,0.845,0.472,-2.604,-1.218,-0.977,1
-0.65,0.536,0.702,-0.994,-0.064,1.359,1.269,0.264,-0.137,-1.304,-1.927,-0.657,-0.671,0.684,-1.446,1.016,1.137,-1.863,0.905,0.548,-1.417,1.041,0.807,0.666,1.764,-0.155,0.16,-1.316,-0.464,0.386,1
-2.059,0.141,0.705,0.06,1.752,0.488,-0.454,-1.673,0.273,1.172,0.498,-0.446,0.42,2.208,1.953,-0.693,-0.998,-0.041,1.586,0.119,-1.47,-1.783,1.662,2.575,-0.22,0.05,0.391,1.302,1.333,0.482,1
-0.104,0.108,-0.868,-0.09,0.06,-0.26,-0.897,0.89,-1.58,-2.052,-0.413,-0.133,1.192,0.281,1.007,1.752,0.297,-1.21,-0.325,0.48,1.494,-1.558,-0.349,2.148,0.034,1.49,1.718,0.502,1.164,-0.827,0
-0.554,0.313,1.766,-0.555,-0.352,-1.299,0.452,0.103,0.421,0.29,-0.549,-2.995,-0.516,1.636,0.111,-0.556,0.8,1.117,-1.343,-0.642,0.413,-0.724,-1.981,1.31,0.01,-0.3,0.431,-2.03,0.2,0.861,1
-0.821,-0.524,-1.683,1.41,1.162,0.017,-1.224,-1.463,-1.222,-0.105,-0.295,1.197,3.173,1.333,0.29,-1.015,0.003,-0.191,0.607,-0.088,-2.797,-0.152,-1.321,0.688,-1.276,-0.134,-1.402,0.632,0.019,2.715,0
-0.48,-1.206,-1.128,0.741,0.486,1.271,0.967,0.999,-0.696,0.195,1.363,0.842,0.281,0.444,1.625,0.505,-1.184,1.331,-0.515,-1.836,-0.278,0.796,0.373,-1.065,-0.999,-0.41,-0.318,-1.422,0.524,0.194,1
0.258,-0.046,-0.09,2.531,0.45,0.376,-0.775,-1.114,-0.452,-1.925,-0.655,-0.006,-1.238,-0.915,-1.652,0.701,0.521,0.784,-0.318,-0.676,-2.34,0.571,0.49,0.672,-1.102,0.658,0.736,2.599,0.054,0.41,0
-0.578,-0.11,0.402,1.137,0.416,-0.187,-0.198,-0.035,0.959,-0.726,0.374,0.17,0.123,1.135,0.816,-0.716,0.432,-1.599,1.134,1.716,-0.659,-0.505,0.951,-0.868,-1.586,-0.096,0.622,1.041,-0.408,2.12,0
-1.258,1.056,-1.103,-0.092,-0.057,0.014,0.46,0.111,-0.443,-1.417,-2.129,1.208,1.016,-0.199,-1.618,-0.359,0.627,-1.57,0.693,3.088,0.338,-1.103,1.226,-0.932,-1.098,-0.303,0.771,0.642,2.208,-0.202,0
-0.418,0.459,0.029,-0.246,0.809,0.933,1.679,0.675,-0.767,-0.443,0.63,-0.16,-0.157,0.323,0.732,0.476,-0.292,-0.233,-0.574,0.264,0.083,-0.798,1.223,-0.684,-0.04,0.412,-0.803,0.58,-0.039,-1.081,0
0.682,1.609,-0.453,-0.304,1.43,-1.109,-0.119,1.37,-1.47,-0.243,0.165,-0.751,-0.385,2.419,0.131,-0.215,-0.192,-0.892,-1.312,-0.395,0.619,-0.565,0.298,1.253,0.097,-0.529,1.583,-0.286,-0.396,1.155,0
1.145,0.38,1.322,0.672,-0.758,-1.601,-1.641,0.698,-0.762,-0.208,1.83,0.19,-0.547,0.785,-2.24,0.029,-1.197,-0.011,0.182,-0.818,-0.126,-0.209,0.792,0.431,-0.606,-0.514,-0.365,-0.274,-0.915,-0.131,0
-2.526,1.413,-0.428,0.937,-1.527,-0.725,0.195,0.035,0.914,-0.737,1.563,-0.976,-0.204,-0.552,-0.88,-0.394,0.323,1.331,-0.433,1.988,-1.533,-0.59,-0.335,0.604,-1.38,-1.527,2.597,-0.448,0.418,-0.094,1
-0.719,-0.007,0.189,-0.203,-0.472,0.661,-0.518,0.57,-1.643,1.848,1.898,-0.33,0.412,1.04,-0.62,0.059,0.603,0.826,-1.098,1.055,0.234,0.673,-0.22,2.03,-0.236,-0.12,0.075,0.218,-2.023,0.521,0
-0.076,0.621,-0.935,0.285,-0.274,0.795,0.246,0.284,-1.646,-1.202,1.288,0.648,0.584,0.202,0.449,-0.842,0.7,1.334,-0.583,0.277,1.437,0.718,1.971,-1.155,0.961,-1.377,-1.004,0.887,-1.732,-1.034,0
0.112,-0.741,0.061,-2.039,-1.057,-0.593,1.735,-0.535,0.837,-0.441,-0.113,0.226,-0.985,1.443,0.604,0.135,0.828,0.918,0.075,0.293,3.075,0.317,0.92,-0.154,0.619,1.368,0.514,0.979,-0.99,0.573,0
-1.511,-0.97,0.192,-1.418,0.36,1.17,-0.77,0.05,2.013,0.823,0.895,-1.202,1.552,0.541,-0.474,0.219,0.097,1.009,-1.016,0.58,-0.796,-0.467,-1.354,-0.622,0.641,-0.436,0.225,1.234,0.2,-1.46,1
0.287,-0.55,0.222,-2.206,0.516,0.681,-0.226,1.439,0.452,-1.851,-0.359,-1.045,1.214,-2.693,0.547,-0.957,-1.511,0.394,-0.25,-0.318,0.042,-1.008,-0.592,1.065,-0.739,0.981,-0.962,-0.243,0.05,-0.119,1
-0.342,-0.179,0.258,0.315,0.937,1.246,-0.187,0.223,0.229,1.433,-0.227,-1.589,1.519,-1.923,0.401,0.356,0.682,-0.544,-0.163,-0.451,-0.248,1.088,0.479,1.367,-1.434,0.379,0.551,-0.104,-0.388,-1.109,1
-0.12,0.162,-0.426,-1.075,0.317,1.792,2.056,0.032,1.487,-1.535,1.506,-0.022,-1.202,0.454,0.016,0.71,1.37,-1.515,-0.731,-1.884,-1.255,-1.093,0.258,-3.675,-0.925,-0.383,1.352,-0.942,-0.424,0.135,1
1.83,-0.886,0.651,0.461,-1.093,-1.48,0.303,-1.571,-0.092,-0.598,0.976,-0.352,-0.276,-0.963,-0.621,-0.674,-1.152,-0.958,-0.569,0.955,-1.836,-0.608,-0.401,1.287,-0.119,1.502,0.44,0.684,-0.849,0.275,0
-0.421,-0.296,-0.791,1.515,1.572,0.952,1.894,-0.385,0.366,0.732,0.01,1.632,0.713,-0.933,0.171,1.764,-0.121,-0.487,3.006,-1.645,1.931,1.768,-0.873,-0.056,0.443,0.743,1.736,1.009,-0.281,-1.882,1
0.262,0.008,0.552,0.082,-0.422,-2.554,-1.404,0.636,0.164,1.03,-0.477,-1.492,-0.078,-0.993,0.274,-0.195,0.867,0.097,1.333,0.265,-0.733,-2.574,-0.532,0.008,-1.047,0.613,-1.192,3.281,-2.049,0.472,0
1.53,1.426,-1.592,0.82,-0.636,-0.002,-0.836,-1.909,0.244,-0.745,0.477,-0.284,-1.752,0.757,-0.152,1.14,0.271,0.914,0.66,-0.578,0.66,-0.914,-0.282,1.557,0.541,1.154,0.139,0.063,-0.622,-1.083,0
1.274,-0.335,-0.278,-0.392,1.155,-0.873,1.224,0.897,0.48,0.171,-0.579,0.311,1.119,0.375,-1.319,2.253,-0.567,0.612,0.057,-0.421,0.495,-0.228,1.361,1.346,-0.142,-1.25,-1.031,-0.181,0.14,0.193,0
-0.673,-0.704,-0.898,0.455,0.036,-0.139,0.292,1.223,2.052,1.139,-0.233,-0.778,-0.686,1.695,1.712,-0.014,-0.289,-0.297,0.05,0.741,1.08,-0.313,0.689,-0.461,-0.76,-1.736,-0.894,-0.776,0.331,1.371,1
1.346,1.233,-0.196,-0.493,-0.811,0.284,-0.934,0.395,0.553,-2.772,0.472,-2.126,0.719,0.317,-2.51,0.748,-2.323,1.349,-1.08,0.494,0.829,-0.939,-0.187,0.021,0.129,-0.719,1.244,0.131,0.982,-0.734,1
0.063,2.139,0.951,0.119,0.372,-1.086,-1.8,0.957,0.401,0.939,-2.236,-0.469,0.776,-1.53,1.53,0.92,-3.022,1.01,0.666,0.001,0.463,0.435,1.572,2.316,1.25,-0.975,-2.332,-1.942,-0.545,-0.37,0
0.217,0.857,-1.489,0.749,-0.138,0.184,1.084,0.535,0.7,0.128,-0.58,0.376,0.59,-2.361,0.048,-1.147,-0.528,-1.02,1.106,-0.532,0.81,-1.752,0.1,-0.49,-0.593,-2.721,0.219,0.069,-0.11,0.87,0
