,Age,Gender,Race,Education level,Employment status,Monthly income,Marital status,Number of previous criminal offenses,Offense type,Severity of offense,Length of sentence,Release date,Release conditions,label
196,33.62703790254312,Male,Other,Bachelor's,False,2625.026370705877,Divorced,3,Violent crime,Non-violent,-1.8735722818137361,2018-10-31,House arrest,1
197,32.93934606727966,Female,Black,Graduate school,False,1282.421795735159,Divorced,8,Assault,Non-violent,1.1271251229429642,2018-10-31,House arrest,1
198,35.44536478110328,Female,Black,Bachelor's,True,1805.2647600789692,Widowed,0,Murder,Violent,-7.779666334841114,2018-10-31,House arrest,0
199,59.88101760800167,Female,Hispanic,High school,True,2831.8391233259545,Married,8,Violent crime,Non-violent,2.7350719568307187,2018-10-31,House arrest,0
200,27.858196120001615,Male,Hispanic,Bachelor's,False,2601.8209792712946,Widowed,4,Property crime,Violent,-3.665159206208859,2018-10-31,House arrest,1
201,41.76592450988805,Female,Black,High school,False,115.70785718375237,Divorced,9,Assault,Violent,-2.4607853226796443,2018-10-31,House arrest,1
202,53.828594788969845,Male,Hispanic,High school,False,4056.280382263163,Divorced,7,Violent crime,Violent,17.972947743310243,2018-10-31,House arrest,0
203,40.411279990510586,Male,White,Graduate school,False,3700.1492592857667,Single,3,Theft,Non-violent,17.090880854733978,2018-10-31,House arrest,0
204,54.46288566821034,Female,Other,Some college,False,2830.956391406426,Married,10,Property crime,Non-violent,3.7262179790456864,2018-10-31,House arrest,1
205,40.77584118565553,Female,White,Graduate school,True,917.3013527980609,Widowed,7,Violent crime,Non-violent,0.3222137002915124,2018-10-31,House arrest,0
206,52.78269623642389,Female,Black,Graduate school,True,2286.191618176285,Widowed,6,Assault,Violent,-1.6847281144069193,2018-10-31,House arrest,0
207,36.44188485947962,Female,White,Bachelor's,True,2080.359255196227,Divorced,8,Drug possession,Non-violent,20.015445744794068,2018-10-31,House arrest,0
208,36.75267214537616,Female,Hispanic,Bachelor's,True,3025.2221252620843,Single,4,Murder,Violent,6.164118814948466,2018-10-31,House arrest,0
209,29.24525092979878,Female,Hispanic,Graduate school,True,1775.2607044951483,Widowed,3,Drug possession,Non-violent,-1.0214180776004556,2018-10-31,House arrest,0
210,47.31722804602741,Female,Hispanic,Graduate school,False,2735.491240966255,Single,3,Murder,Non-violent,12.974615565178684,2018-10-31,House arrest,1
211,53.58785121866143,Female,White,High school,False,2771.6434077041326,Single,8,Violent crime,Non-violent,11.746637909051254,2018-10-31,House arrest,1
212,27.866301932672556,Female,Black,Some college,False,4555.469600174492,Widowed,0,Property crime,Non-violent,2.1780790239823027,2018-10-31,House arrest,1
213,38.17625974050612,Female,Hispanic,High school,False,312.56482991608937,Married,10,Murder,Violent,-3.483724316875122,2018-10-31,House arrest,1
214,38.53275881011599,Male,Hispanic,High school,True,2295.1364256217466,Divorced,3,Violent crime,Violent,-19.711416473932466,2018-10-31,House arrest,1
215,37.91852649109295,Female,Other,Bachelor's,False,3956.1856849203377,Divorced,4,Violent crime,Violent,4.604397553642981,2018-10-31,House arrest,0
216,53.19210333860121,Female,White,High school,True,3875.8779392145816,Single,0,Drug possession,Non-violent,-1.935113923909019,2018-10-31,House arrest,0
217,48.0153440984779,Female,White,High school,True,454.53722150640715,Widowed,7,Assault,Violent,0.34888992792789875,2018-10-31,House arrest,0
218,41.663832118190655,Male,White,Bachelor's,False,2733.336611979636,Divorced,7,Violent crime,Non-violent,4.36818451734446,2018-10-31,House arrest,1
219,32.07426197496025,Male,Black,Graduate school,False,2173.225965634835,Divorced,5,Drug possession,Violent,1.0894950630146765,2018-10-31,House arrest,1
220,21.738059392099498,Female,Black,High school,False,3652.7716673701307,Married,2,Assault,Non-violent,23.421218245173215,2018-10-31,House arrest,1
221,26.865689008934552,Female,Hispanic,High school,False,5059.35393891171,Married,7,Assault,Non-violent,-2.273900414077188,2018-10-31,House arrest,1
222,36.534563372957145,Female,Other,High school,False,4191.091142373757,Single,5,Property crime,Violent,11.716926410490816,2018-10-31,House arrest,1
223,32.251297315057,Female,Hispanic,Bachelor's,False,2680.375006802437,Married,2,Theft,Violent,-4.6979434620672365,2018-10-31,House arrest,1
224,48.41651715023914,Male,Other,Graduate school,True,1828.7312262385974,Widowed,3,Murder,Non-violent,9.362552971905787,2018-10-31,House arrest,0
225,42.38931791571258,Male,Hispanic,Bachelor's,True,1032.228579537232,Single,2,Drug possession,Non-violent,17.849946362850098,2018-10-31,House arrest,0
226,50.59116262322953,Male,Black,Bachelor's,True,1927.6949626895514,Widowed,3,Property crime,Violent,11.987111557874455,2018-10-31,House arrest,0
227,32.002537977810995,Female,Black,Bachelor's,True,3227.797728473549,Single,4,Murder,Violent,-10.940732515847678,2018-10-31,House arrest,0
228,35.82063818546352,Female,White,High school,True,4602.517153348773,Married,3,Violent crime,Violent,-22.900355821446524,2018-10-31,House arrest,1
229,36.33767894913169,Female,Other,Graduate school,False,1576.8185276914433,Divorced,5,Theft,Violent,8.07787433309456,2018-10-31,House arrest,1
230,51.05674021757761,Male,Other,Bachelor's,True,2886.350530602277,Widowed,2,Drug possession,Non-violent,-11.271171387392485,2018-10-31,House arrest,0
231,49.057304644382405,Male,Hispanic,Bachelor's,True,2795.7139040911657,Widowed,9,Theft,Violent,15.117282876738667,2018-10-31,House arrest,0
232,29.56252444241415,Female,Hispanic,Bachelor's,False,807.0488766607889,Widowed,3,Assault,Non-violent,17.81272884964571,2018-10-31,House arrest,1
233,19.057857478333812,Female,White,Some college,False,2527.5779582744053,Divorced,9,Violent crime,Non-violent,26.558081351139723,2018-10-31,House arrest,1
234,58.1359921803678,Male,Other,Some college,True,3003.1178566599056,Divorced,8,Murder,Violent,2.350372611051455,2018-10-31,House arrest,0
235,38.49516678883935,Female,Hispanic,Bachelor's,False,2307.0659114822206,Divorced,8,Property crime,Non-violent,6.120297905337288,2018-10-31,House arrest,1
236,32.39411206708514,Male,Black,Bachelor's,False,3366.9489823265626,Single,2,Murder,Violent,-3.3022795919123222,2018-10-31,House arrest,0
237,35.66038161272043,Male,Hispanic,Bachelor's,True,1246.03236028565,Married,8,Theft,Non-violent,-14.1431084749252,2018-10-31,House arrest,0
238,43.591154524801674,Female,Hispanic,Some college,True,3829.919471742077,Widowed,5,Theft,Violent,-4.838869556616931,2018-10-31,House arrest,1
239,50.39409450657855,Male,White,High school,False,2702.325345124636,Widowed,4,Drug possession,Violent,-10.977862777726655,2018-10-31,House arrest,1
240,19.827557897708544,Female,Black,Some college,False,2712.97157982051,Divorced,8,Violent crime,Non-violent,-0.12148999807149874,2018-10-31,House arrest,1
241,46.11230834029547,Female,Other,High school,False,3489.8603698787656,Widowed,1,Drug possession,Violent,9.242470359189012,2018-10-31,House arrest,0
242,39.77883640560202,Male,Hispanic,High school,False,749.47902659651,Divorced,1,Violent crime,Non-violent,3.97731164342928,2018-10-31,House arrest,1
243,35.85992758876985,Female,Other,Some college,False,1833.6131954053847,Single,2,Assault,Non-violent,0.07950161138221912,2018-10-31,House arrest,1
244,22.26898669745549,Female,Other,Bachelor's,False,3079.351046222925,Widowed,0,Murder,Non-violent,4.588636443854936,2018-10-31,House arrest,0
245,39.567753628001185,Female,White,High school,False,-238.13242062654354,Single,10,Violent crime,Violent,-1.3349065196845409,2018-10-31,House arrest,1
246,47.80228398963543,Female,Black,Graduate school,False,2639.8162194466827,Divorced,2,Theft,Violent,3.0733348982817335,2018-10-31,House arrest,1
247,47.63933384074366,Male,White,Bachelor's,False,2472.081265382939,Single,0,Murder,Non-violent,0.769567512834211,2018-10-31,House arrest,1
248,28.412584057274167,Female,Hispanic,Graduate school,False,2888.9612558316703,Divorced,4,Violent crime,Violent,20.673253994268634,2018-10-31,House arrest,1
249,25.303792944155006,Male,Other,High school,True,3805.6310299096326,Married,4,Property crime,Non-violent,-2.255952350530931,2018-10-31,House arrest,1
250,12.365144925658832,Male,Black,High school,True,2291.925798011,Married,8,Property crime,Non-violent,-0.2933976864026633,2018-10-31,House arrest,1
251,39.04679865590551,Male,Other,Graduate school,True,2925.6971801255013,Married,6,Murder,Violent,-0.7773084637739638,2018-10-31,House arrest,0
252,54.014820967191454,Female,Black,Some college,True,3024.5668653925095,Widowed,0,Assault,Violent,5.000429214446558,2018-10-31,House arrest,0
253,46.07301795278897,Male,White,Graduate school,True,2557.6261059057233,Widowed,1,Assault,Violent,-4.787120384327217,2018-10-31,House arrest,0
254,24.129985002824036,Female,Other,Some college,True,1832.3356848233666,Divorced,0,Theft,Violent,19.653794138576657,2018-10-31,House arrest,1
255,42.16085564340245,Male,Other,Bachelor's,True,1631.7825625375733,Widowed,4,Theft,Non-violent,11.150498496934539,2018-10-31,House arrest,0
256,50.637670713363114,Female,Hispanic,Some college,True,430.1086452979507,Married,9,Murder,Violent,-4.272183753861535,2018-10-31,House arrest,0
257,43.67142739357552,Male,Black,Some college,False,1548.0291046345371,Widowed,4,Violent crime,Non-violent,4.031018208163938,2018-10-31,House arrest,1
258,30.337468195109295,Male,Hispanic,Bachelor's,True,2914.958249695969,Single,9,Theft,Violent,7.760864378587944,2018-10-31,House arrest,0
259,49.298346592663094,Female,Black,High school,True,2823.4673505000405,Widowed,2,Theft,Violent,-1.5437869201118462,2018-10-31,House arrest,0
260,37.14833447214247,Male,Hispanic,High school,True,2141.108498753443,Divorced,10,Murder,Violent,-2.917245982517578,2018-10-31,House arrest,1
261,22.703173411490553,Male,Other,Bachelor's,False,5386.495646640389,Widowed,3,Drug possession,Non-violent,9.120343506200363,2018-10-31,House arrest,0
262,31.256402408894107,Male,Hispanic,High school,True,1776.7713914294427,Widowed,9,Assault,Non-violent,-5.031640101964532,2018-10-31,House arrest,1
263,47.138922423178215,Female,White,Bachelor's,True,3864.4358632297226,Married,2,Drug possession,Violent,-0.41368244482347194,2018-10-31,House arrest,0
264,35.734650350536846,Male,Hispanic,Some college,False,2401.1266957446937,Widowed,10,Property crime,Violent,12.598123681185811,2018-10-31,House arrest,1
265,40.254478289749805,Male,Other,Bachelor's,False,1925.027956795303,Married,5,Drug possession,Non-violent,6.343156211961474,2018-10-31,House arrest,1
266,51.05385592752903,Female,Other,Some college,True,2772.8943836377107,Single,8,Property crime,Non-violent,13.353882200427286,2018-10-31,House arrest,0
267,47.07088196237193,Female,Hispanic,High school,True,2459.753914792587,Single,4,Assault,Non-violent,1.5309637298953844,2018-10-31,House arrest,0
268,34.3233909820599,Female,White,Some college,True,2773.263226633965,Married,0,Drug possession,Violent,18.05916875965707,2018-10-31,House arrest,1
269,28.090600409222624,Female,Hispanic,Graduate school,True,2843.3231760928124,Divorced,8,Murder,Non-violent,3.520454567818872,2018-10-31,House arrest,0
270,35.3877381746478,Female,White,Graduate school,False,3156.278989227674,Widowed,0,Assault,Violent,19.930421464400265,2018-10-31,House arrest,0
271,30.408294514415648,Male,White,High school,False,3173.4605643243235,Widowed,1,Property crime,Non-violent,-5.6781126713765,2018-10-31,House arrest,1
272,43.33306133372368,Male,Black,High school,False,2294.2782341669645,Married,1,Drug possession,Non-violent,22.44305841411979,2018-10-31,House arrest,1
273,38.07185568526616,Male,Other,Bachelor's,True,2816.554474268567,Single,7,Drug possession,Non-violent,3.1392490106589523,2018-10-31,House arrest,0
274,57.63554743574359,Female,Hispanic,Graduate school,True,-664.9282588745905,Married,4,Drug possession,Violent,15.583113000883325,2018-10-31,House arrest,0
275,26.216075451915426,Female,Other,High school,True,2081.1235043334777,Single,2,Assault,Non-violent,9.76577058573905,2018-10-31,House arrest,1
276,33.05920816077979,Female,Other,High school,True,-96.94879996479631,Single,6,Theft,Violent,1.6596275570084456,2018-10-31,House arrest,1
277,42.91720753483204,Male,Hispanic,Graduate school,True,952.2709655400542,Divorced,7,Assault,Non-violent,14.374184712541544,2018-10-31,House arrest,0
278,43.087333517691874,Male,Other,Graduate school,True,1369.2508744820627,Divorced,2,Violent crime,Non-violent,-5.948357828109534,2018-10-31,House arrest,0
279,37.78449613572717,Male,Black,High school,False,1332.3236421934403,Widowed,7,Property crime,Violent,0.8063271904537697,2018-10-31,House arrest,1
280,46.30196979771181,Female,White,Some college,True,2442.475566775777,Married,3,Property crime,Non-violent,3.481121079662671,2018-10-31,House arrest,0
281,35.90971169308847,Male,Black,Graduate school,True,2118.559851946217,Widowed,4,Violent crime,Non-violent,13.642984413558606,2018-10-31,House arrest,0
282,41.64271967494446,Female,White,High school,False,396.98097780084527,Single,0,Theft,Non-violent,10.678386072732918,2018-10-31,House arrest,1
283,53.80561141918377,Female,Hispanic,Graduate school,True,1129.393224598464,Single,8,Property crime,Non-violent,-1.247322517262556,2018-10-31,House arrest,0
284,44.51581318537739,Male,White,Graduate school,True,2564.0616231897857,Widowed,4,Property crime,Violent,11.29995023306731,2018-10-31,House arrest,0
285,29.641313194137155,Female,White,Some college,False,5176.760101012513,Divorced,6,Violent crime,Violent,-0.25017760728926053,2018-10-31,House arrest,1
286,32.15872548841773,Female,Other,Bachelor's,False,2347.618135386082,Married,6,Murder,Violent,-0.5529128802845804,2018-10-31,House arrest,1
287,54.47823362544966,Male,White,Bachelor's,False,2464.68002959076,Married,1,Property crime,Violent,3.8646068164659924,2018-10-31,House arrest,1
288,34.57423104044257,Female,Black,Bachelor's,False,2706.1401244052176,Married,10,Murder,Violent,15.944620125331951,2018-10-31,House arrest,1
289,60.59635490182595,Female,Hispanic,Some college,True,3539.420580584696,Divorced,1,Murder,Violent,-5.803570095545876,2018-10-31,House arrest,0
290,37.57391835848176,Female,Other,Bachelor's,False,2035.9182016855743,Single,0,Murder,Violent,-0.9776327025994016,2018-10-31,House arrest,1
291,60.25619446989349,Male,White,Bachelor's,True,1731.3231854934425,Married,0,Drug possession,Non-violent,3.0493362898465244,2018-10-31,House arrest,0
292,55.6054727074006,Male,Hispanic,Bachelor's,True,3526.808442239415,Divorced,6,Theft,Violent,6.716029494890398,2018-10-31,House arrest,0
293,34.54470375991732,Male,Other,Bachelor's,True,1870.1196151983695,Married,6,Drug possession,Non-violent,-1.047342084299693,2018-10-31,House arrest,0
294,65.6777320101329,Female,Other,Graduate school,False,2868.8976990698666,Single,2,Violent crime,Violent,14.99146641983447,2018-10-31,House arrest,1
295,27.833932092184913,Male,Other,High school,False,808.2283342897438,Widowed,9,Drug possession,Non-violent,10.416690933506633,2018-10-31,House arrest,1
296,22.43865042017353,Male,Black,Bachelor's,True,1332.4193343793663,Married,2,Assault,Violent,23.521350419281145,2018-10-31,House arrest,0
297,34.29702357383556,Male,Hispanic,Graduate school,False,1830.047475262687,Single,5,Property crime,Non-violent,26.679368462174807,2018-10-31,House arrest,1
298,29.688913675885914,Female,Other,Some college,True,2905.531056875377,Single,4,Murder,Violent,3.4830512081861724,2018-10-31,House arrest,1
299,52.963056081601906,Male,Hispanic,Graduate school,False,1849.530197497229,Widowed,4,Violent crime,Violent,10.064828752305285,2018-10-31,House arrest,1
300,44.555783255415875,Female,Black,Some college,False,1102.3014700734257,Widowed,3,Drug possession,Violent,4.035607327920912,2018-10-31,House arrest,1
301,38.203619992661174,Female,Black,Some college,False,2866.713617753124,Married,8,Property crime,Violent,14.43458614912026,2018-10-31,House arrest,1
302,47.09672747427662,Male,White,Graduate school,False,2361.840381726297,Widowed,7,Theft,Violent,11.66089745373693,2018-10-31,House arrest,1
303,16.022543864973898,Female,Other,Bachelor's,True,2438.9790037923194,Divorced,3,Drug possession,Non-violent,-0.5519081871933871,2018-10-31,House arrest,0
304,48.31457523890776,Male,White,High school,True,3489.13719301328,Single,6,Murder,Violent,17.507125932206854,2018-10-31,House arrest,0
305,51.43469552917823,Male,Other,Graduate school,False,-700.2996396038739,Widowed,0,Drug possession,Violent,9.679329163162674,2018-10-31,House arrest,1
306,40.9260673556905,Male,White,Some college,True,657.3885249200803,Married,8,Property crime,Violent,-0.10253726631022975,2018-10-31,House arrest,1
307,45.18821162636075,Male,White,Some college,False,2309.605394831555,Single,8,Theft,Violent,18.238411947787007,2018-10-31,House arrest,1
308,41.740795697635924,Male,Other,Some college,False,3487.9138218172275,Widowed,6,Property crime,Non-violent,5.082673168611419,2018-10-31,House arrest,1
309,40.84836882464947,Male,White,Some college,False,3718.778487164379,Widowed,2,Theft,Violent,10.483933397477685,2018-10-31,House arrest,1
310,41.52670629245652,Female,Black,Some college,False,297.0961437487899,Widowed,2,Property crime,Non-violent,5.504418151912882,2018-10-31,House arrest,1
311,51.489601347641766,Male,Black,Bachelor's,False,2457.361416757728,Widowed,1,Murder,Violent,4.403089573789169,2018-10-31,House arrest,1
312,41.46597347238452,Female,Black,Some college,True,1988.3955715200636,Single,3,Drug possession,Violent,19.571881236523815,2018-10-31,House arrest,1
313,28.320760894279935,Male,Hispanic,Bachelor's,False,3055.7730066228246,Married,7,Drug possession,Violent,6.4092696301477226,2018-10-31,House arrest,0
314,44.2806090051383,Male,White,High school,False,2909.1237720894073,Married,2,Murder,Non-violent,-2.0658055068448995,2018-10-31,House arrest,1
315,41.66275702518307,Male,Black,Some college,False,2197.949892470159,Married,9,Theft,Violent,1.5255294665579644,2018-10-31,House arrest,1
316,41.623196491682975,Female,Black,Graduate school,True,4335.078147164801,Widowed,4,Property crime,Violent,3.836057940234328,2018-10-31,House arrest,0
317,41.77210460375638,Male,White,Bachelor's,False,2288.716317204468,Single,2,Assault,Non-violent,2.205018172065889,2018-10-31,House arrest,1
318,50.19294185986047,Male,White,Graduate school,False,2141.348672243381,Married,8,Property crime,Non-violent,-3.1882298606839825,2018-10-31,House arrest,1
319,41.796112714431125,Female,Other,Bachelor's,True,3335.2225666892336,Married,2,Murder,Violent,12.314881228298333,2018-10-31,House arrest,0
320,50.59356259367631,Female,White,Bachelor's,True,2446.5663826996156,Single,3,Property crime,Violent,9.110248214528538,2018-10-31,House arrest,0
321,49.23595390648754,Male,Other,Bachelor's,True,2464.4028334224904,Single,8,Drug possession,Violent,-0.8533021229645863,2018-10-31,House arrest,0
322,37.95034306157039,Male,Other,Bachelor's,False,1181.1180432523827,Widowed,1,Drug possession,Non-violent,9.795938070907988,2018-10-31,House arrest,1
323,51.73968249614589,Male,White,High school,True,1818.229233235344,Married,0,Violent crime,Violent,9.61510525722483,2018-10-31,House arrest,0
324,40.75518527661569,Female,Black,Some college,True,1561.1638520720117,Widowed,3,Assault,Non-violent,12.975024710486153,2018-10-31,House arrest,1
325,47.515476220649695,Male,Black,High school,True,2381.442063219372,Widowed,4,Drug possession,Violent,24.051986077751323,2018-10-31,House arrest,0
326,38.33784007321585,Male,Other,Graduate school,False,1102.8102536470112,Widowed,0,Murder,Violent,6.130568539755828,2018-10-31,House arrest,1
327,30.809125138165424,Female,White,Bachelor's,True,1838.806671008954,Single,9,Theft,Violent,17.422530276122295,2018-10-31,House arrest,0
328,40.1872734480408,Male,Other,Graduate school,True,3007.925761030853,Married,6,Property crime,Violent,12.245192518566196,2018-10-31,House arrest,0
329,49.390264035058316,Female,White,Some college,False,1279.9444128211915,Married,1,Drug possession,Non-violent,6.863893513848255,2018-10-31,House arrest,1
330,35.53793280579952,Female,Other,Some college,False,3026.306135275944,Single,8,Murder,Violent,8.977012532729573,2018-10-31,House arrest,1
331,63.78383009138709,Male,Other,High school,True,2313.3123661397276,Married,5,Violent crime,Violent,-7.819862836173748,2018-10-31,House arrest,0
332,41.50487524718468,Male,Black,Some college,False,-31.350430734918973,Married,2,Property crime,Violent,11.910441067225232,2018-10-31,House arrest,1
333,41.25790230785509,Male,Black,High school,True,1728.0194109867207,Widowed,8,Theft,Non-violent,17.875385993507606,2018-10-31,House arrest,1
334,46.49131447455678,Female,Black,Some college,False,3050.4594596869288,Widowed,0,Violent crime,Violent,-15.767270890220814,2018-10-31,House arrest,0
335,54.46013710623131,Female,Other,Some college,False,2979.0422191811726,Widowed,1,Murder,Violent,5.423784901728567,2018-10-31,House arrest,1
336,45.210478001606354,Male,Black,High school,False,2912.4256188655813,Single,2,Assault,Violent,14.441859276593926,2018-10-31,House arrest,1
337,41.68579440524594,Male,Black,Some college,False,2304.6298041686096,Single,4,Violent crime,Violent,-5.956264955015067,2018-10-31,House arrest,1
338,30.06401309301468,Female,White,Some college,False,3554.568112417791,Single,2,Theft,Non-violent,-4.3761217264096235,2018-10-31,House arrest,1
339,41.34192789197175,Female,Hispanic,Some college,False,978.1926000433862,Single,1,Drug possession,Violent,-13.839362558514601,2018-10-31,House arrest,1
340,47.44402412055898,Male,Hispanic,Bachelor's,True,3464.667865438984,Married,2,Theft,Violent,14.536217318371857,2018-10-31,House arrest,0
341,32.82612974327283,Male,White,Bachelor's,False,1845.1076010456577,Married,9,Theft,Non-violent,10.192225322088882,2018-10-31,House arrest,1
342,42.68788549349466,Female,Hispanic,Bachelor's,True,1614.2749126273327,Single,3,Drug possession,Non-violent,0.22830848433596884,2018-10-31,House arrest,0
343,43.83995346669708,Female,Other,Graduate school,True,1290.4785519712182,Single,3,Theft,Violent,8.838806043331989,2018-10-31,House arrest,0
344,40.52609438681505,Male,White,High school,False,2957.0662633445854,Married,9,Drug possession,Violent,18.989184636336855,2018-10-31,House arrest,1
345,32.8184904961728,Female,Hispanic,High school,False,2626.304536575124,Widowed,2,Drug possession,Violent,5.303866832087886,2018-10-31,House arrest,1
346,48.12561273878909,Female,Hispanic,Some college,True,3742.4649781120575,Married,2,Assault,Violent,-2.039373834050693,2018-10-31,House arrest,0
347,30.94805349876774,Female,Black,Graduate school,True,2878.1528980129665,Divorced,0,Property crime,Violent,-9.21269980450643,2018-10-31,House arrest,0
348,49.62015744039008,Female,Other,Some college,False,2297.6523480080405,Married,2,Drug possession,Non-violent,2.7838172564100048,2018-10-31,House arrest,1
349,47.50627174886448,Male,White,Bachelor's,True,4068.152973368297,Single,1,Assault,Violent,-11.394095752169306,2018-10-31,House arrest,0
350,29.06366998676029,Female,White,Bachelor's,False,3317.633458776975,Married,9,Theft,Non-violent,12.70381782906237,2018-10-31,House arrest,0
351,54.74112689165561,Female,White,Graduate school,False,3026.007574372621,Widowed,0,Theft,Violent,3.017375517493429,2018-10-31,House arrest,0
352,45.53465728659226,Male,Other,Some college,False,1956.0479363213553,Married,1,Violent crime,Violent,5.945497388759383,2018-10-31,House arrest,1
353,25.155763254600156,Male,White,Some college,False,3440.8792084229676,Married,7,Drug possession,Non-violent,10.957916876621434,2018-10-31,House arrest,1
354,48.52252379217891,Male,White,Some college,True,1095.4707974961696,Single,8,Murder,Violent,-17.92029432966586,2018-10-31,House arrest,0
355,33.93035624031284,Female,Hispanic,Graduate school,False,887.6367163912932,Married,0,Theft,Violent,19.365011927054443,2018-10-31,House arrest,1
356,60.32870860960921,Male,Other,High school,True,4051.2643618415104,Married,3,Theft,Violent,23.941400416764363,2018-10-31,House arrest,0
357,17.34761114138609,Female,Other,Bachelor's,False,1953.4221307846924,Married,8,Violent crime,Non-violent,22.623196874628956,2018-10-31,House arrest,1
358,35.97059948217069,Male,Black,High school,False,3604.57453572372,Married,4,Assault,Non-violent,7.912778900581936,2018-10-31,House arrest,1
359,48.0165357379517,Female,Hispanic,Some college,False,2826.374553647399,Single,7,Violent crime,Non-violent,18.15773772129007,2018-10-31,House arrest,1
360,43.97593185340079,Female,Other,High school,True,5436.137974137135,Married,3,Theft,Violent,26.245404295891625,2018-10-31,House arrest,1
361,38.74780986102351,Male,White,Some college,False,1256.2938121342663,Widowed,5,Assault,Violent,-4.7501818461273935,2018-10-31,House arrest,1
362,36.98817223960604,Male,Hispanic,Graduate school,False,2654.312998350601,Widowed,6,Murder,Violent,1.7404234603020408,2018-10-31,House arrest,1
363,55.39086888201924,Female,Hispanic,Graduate school,True,3740.6933274701482,Divorced,3,Property crime,Non-violent,-1.6607964616323319,2018-10-31,House arrest,0
364,29.98641511485983,Female,Hispanic,Graduate school,False,1011.5579647178431,Widowed,5,Theft,Violent,-6.114803763824801,2018-10-31,House arrest,1
365,34.10412542786821,Male,Other,Some college,True,1930.2246365642902,Married,0,Violent crime,Non-violent,21.331446408220817,2018-10-31,House arrest,1
366,40.73108818072496,Male,Other,Bachelor's,True,3761.576573512788,Single,9,Property crime,Violent,-7.672628938227394,2018-10-31,House arrest,0
367,27.493757524978115,Male,Other,High school,True,2676.582586865912,Single,7,Murder,Non-violent,-4.8112360705213355,2018-10-31,House arrest,1
368,68.2688006878065,Male,Black,High school,False,2566.9917364284865,Widowed,5,Theft,Non-violent,-7.763798988758365,2018-10-31,House arrest,1
369,47.09563027974048,Female,White,Bachelor's,False,1806.9128772217828,Single,1,Assault,Non-violent,-2.0677396295446924,2018-10-31,House arrest,1
370,43.19949595867916,Male,Black,Some college,True,2010.9161345582486,Married,3,Property crime,Non-violent,-19.90509968860382,2018-10-31,House arrest,1
371,46.061874560431264,Female,White,Graduate school,False,1709.5413608740746,Married,1,Murder,Non-violent,-3.0223818526039086,2018-10-31,House arrest,1
372,38.49391185028762,Male,White,Bachelor's,True,1602.6129151577788,Widowed,8,Drug possession,Non-violent,6.609117945697772,2018-10-31,House arrest,0
373,39.004410955246684,Female,Other,Some college,False,1352.3633878573469,Divorced,8,Property crime,Violent,-13.693628528150214,2018-10-31,House arrest,1
374,39.18238072472648,Female,Other,Some college,True,1723.4662355724872,Single,7,Assault,Non-violent,11.983243643665837,2018-10-31,House arrest,1
375,54.82897294343769,Female,White,High school,True,3048.6128081018214,Divorced,8,Violent crime,Non-violent,0.3731389946564958,2018-10-31,House arrest,0
376,31.056022185355026,Female,White,Bachelor's,False,2916.7079481794635,Single,6,Violent crime,Violent,0.8240328872202651,2018-10-31,House arrest,1
377,51.30889230294444,Male,Black,Bachelor's,True,185.52608688885584,Divorced,8,Murder,Violent,-7.621734014514271,2018-10-31,House arrest,0
378,46.7203707915983,Male,Hispanic,High school,True,2322.223392803834,Single,0,Violent crime,Non-violent,-15.661956618909993,2018-10-31,House arrest,0
379,34.54091179831059,Female,Hispanic,Graduate school,False,2297.792380552753,Widowed,2,Assault,Violent,25.05804682794686,2018-10-31,House arrest,1
380,27.71581195816961,Female,White,High school,False,2001.2551526057946,Divorced,1,Murder,Violent,-1.7888672332295812,2018-10-31,House arrest,1
381,32.940864288080284,Female,Other,Graduate school,True,2641.2304101630893,Divorced,1,Violent crime,Violent,17.756740808878234,2018-10-31,House arrest,0
382,22.372626162833658,Female,Black,Some college,False,2886.232821791841,Widowed,2,Murder,Violent,-5.104928218573587,2018-10-31,House arrest,1
383,47.584781293154805,Female,Black,Graduate school,True,3453.0598512105385,Single,3,Drug possession,Violent,13.443721411242706,2018-10-31,House arrest,0
384,43.62207984146927,Female,Other,Bachelor's,True,2938.0161805328057,Divorced,0,Murder,Violent,-0.749990217592571,2018-10-31,House arrest,0
385,48.792334163450526,Male,Black,Bachelor's,False,2259.5674412786084,Married,7,Drug possession,Non-violent,-2.6914926200050573,2018-10-31,House arrest,1
386,41.71295628594888,Female,White,Bachelor's,False,1393.8655543619666,Widowed,4,Drug possession,Violent,-8.541149008823192,2018-10-31,House arrest,1
387,34.671760910903586,Male,Hispanic,High school,False,1799.9132334612748,Widowed,4,Theft,Violent,-3.4117924159567643,2018-10-31,House arrest,1
388,31.451044562894594,Female,Other,Graduate school,True,2514.7124640613893,Married,5,Murder,Violent,6.401266528113082,2018-10-31,House arrest,0
389,50.03863382991145,Male,White,Graduate school,True,1774.8588442121863,Single,8,Violent crime,Violent,4.270185427161927,2018-10-31,House arrest,0
390,22.420821278815946,Male,Black,Some college,True,2592.224063806031,Divorced,3,Violent crime,Violent,10.493986767423795,2018-10-31,House arrest,1
391,36.2263999900652,Female,Black,Some college,True,3152.4132029155035,Single,8,Murder,Violent,0.5975809181359066,2018-10-31,House arrest,1
392,44.48488581975434,Male,Hispanic,Bachelor's,True,2042.3589208380931,Married,5,Theft,Non-violent,4.0259239248696765,2018-10-31,House arrest,0
393,50.710036472790186,Female,Hispanic,Graduate school,True,2583.710881842585,Married,0,Property crime,Violent,33.20039641244456,2018-10-31,House arrest,0
