,logP,MolWt,NumHDonors,NumHAcceptors,NumRotatableBonds,Aromaticity,Solubility,pKa,HydrogenBonding,FunctionalGroup,MolarVolume,label
225,0.389011805348623,328,3,4,0,0.9389259355340039,8505.704661383732,7.6608053123522994,1,Aldehyde,236.0236605416615,1
226,4.2645483058561755,448,1,3,7,0.9839536123938017,3706.898343927058,3.3069687078120786,0,Ether,299.04156266293717,0
227,1.3993448576021068,451,3,7,4,0.7844848062690377,2695.3038090641994,2.8937608091445726,0,Alcohol,100.52969946909312,1
228,2.6916612812991043,171,4,4,2,0.7179147539496814,7456.401911328653,11.975482380265513,0,Ether,101.85054069530628,0
229,2.482139062040773,451,1,8,6,0.0020637023951489697,4008.3784019180516,12.275655488601043,0,Alcohol,113.50696307894086,1
230,3.170952925766568,495,1,1,1,0.3136826529872775,7063.411109507234,10.427336231310445,0,Aldehyde,288.703965718684,0
231,3.2397076774266647,185,2,7,9,0.9251762448958077,1264.7856524002832,1.9459518250968058,1,Ether,220.96690880053228,1
232,1.8339246406102305,272,3,0,9,0.36813580784387756,5535.555505879052,12.818848278125529,1,Ester,285.5444784124812,1
233,0.6671548074702788,125,2,7,5,0.33457957012573536,3795.2289615263103,13.749785553158327,1,Amine,125.41963447149183,1
234,0.8870657801455012,180,3,8,3,0.5371806562155163,9973.053321543346,11.082981078166222,0,Ketone,106.39573351705903,0
235,1.7966232206955763,461,1,2,0,0.44778636139651773,5914.322804616777,5.594364687206965,0,Ether,208.6564504960192,0
236,2.80054843929664,181,3,1,5,0.8587978789329093,6821.970996436363,6.275072040588786,1,Alcohol,135.04387661953328,1
237,3.0712335588683985,158,2,4,2,0.08169606864222345,1311.22013335513,12.305277448139583,1,Amine,271.9667755677991,1
238,4.661777846486644,230,1,8,3,0.6587493528112186,9919.70020836342,4.642419398241029,0,Carboxylic Acid,184.08187805801862,1
239,1.5261023446069406,373,3,7,3,0.6971901871612641,514.9932570984479,2.8441489445059553,1,Ketone,254.09135226473165,1
240,0.5464745794853343,439,2,0,7,0.8801127624996188,709.2958733626854,11.69645579172931,1,Ketone,203.2877669800378,1
241,2.688290670735441,471,3,0,6,0.4157844044467194,758.2770074077777,3.513323153627212,1,Ketone,205.73409093049526,1
242,0.3329834747687943,345,2,7,8,0.2950053436194984,8706.135848158674,12.794897773754968,0,Ketone,236.36900164841666,0
243,0.8280950186012309,141,4,2,6,0.6265608623676449,7286.16449815973,8.743867651209158,0,Ether,167.09036500284157,0
244,2.770676093808638,417,2,0,8,0.7249250698700586,9730.55645587895,8.219808080828527,0,Carboxylic Acid,289.76946025404305,0
245,4.622360262907313,334,0,9,0,0.1709792766425574,666.5367702428226,11.08474130820222,0,Aldehyde,180.08202126701664,0
246,0.9777423336805674,129,3,0,3,0.15816362469901535,6917.064760276318,1.2140487466933076,0,Amine,179.6084766853184,1
247,1.8124908874606467,160,0,3,0,0.26360314037194343,5333.1595710630845,10.276006953458294,1,Ester,241.48444819190303,1
248,2.214272284532851,391,4,5,5,0.24791732075880413,6391.722754919883,8.780421407118284,1,Carboxylic Acid,227.25037156145146,1
249,4.767497304817965,154,2,8,1,0.7506541067935286,5129.650818590312,7.809148941793732,1,Ketone,299.1563226266901,1
250,3.678074933128218,359,1,4,9,0.5307025975215673,6753.794205859621,3.825239603234357,0,Alcohol,270.0461619140966,1
251,1.6607610906265617,370,1,6,8,0.5477908533707269,9070.683880868648,11.782647781865258,0,Amide,156.9181572154638,0
252,1.3568323891103469,211,2,8,3,0.014702165947224732,5875.151286314006,4.258454197794504,0,Amine,120.3105225544729,1
253,2.592523504351987,298,4,4,3,0.9942575243811199,8964.262342659526,7.367047377057853,0,Amide,121.32543602925496,0
254,1.9068892415643934,195,2,6,5,0.8297900775005576,7821.840994863769,3.0550444972693644,1,Ether,172.3217549837573,1
255,3.083991199442143,196,1,8,4,0.4436644958707415,8649.375416570343,13.658232692092987,1,Ether,195.43719902280847,1
256,2.6737768011428735,412,1,5,5,0.06688221923990556,6592.849422097771,3.5289274960694557,0,Amine,227.42481830205972,1
257,0.16882642153386362,418,1,8,8,0.6942879819603276,5186.539156485321,11.441839218552913,0,Alcohol,271.54520707252345,1
258,0.372376210926863,432,2,5,5,0.535046143347018,696.4741857128605,4.420030260785466,0,Amine,297.908096431063,1
259,0.6702483431894157,419,4,5,5,0.6775389051692532,8349.18973401716,4.328562086303979,1,Ester,181.7431997034234,1
260,3.2537463385864367,244,4,2,3,0.6775774805729257,2420.8653888558483,6.48223505574898,0,Aldehyde,209.11607471727137,0
261,4.886252518782995,408,4,4,6,0.1547343634851054,367.5732710173343,11.996018744106516,0,Alcohol,220.14946406592622,1
262,2.2631028411150247,267,1,6,3,0.3288098516924124,5191.192728180531,9.938246427233778,1,Amide,211.71234848142004,1
263,0.7469793947509967,329,3,1,4,0.017760050732478216,6325.523849398112,12.331252976853385,0,Aldehyde,118.06261704660488,0
264,3.0502252581493683,169,2,5,3,0.9822628236147459,6618.652182621035,1.6137599551044601,1,Ester,123.00813359235414,1
265,3.127046422640088,226,1,1,8,0.8064654928435028,6697.488179563093,13.424005464699189,0,Amine,277.7510967710468,0
266,3.7787775614456,149,4,8,5,0.9288085588726139,6537.570212849197,2.002779635358727,1,Carboxylic Acid,235.11680052339798,1
267,3.549149230273068,423,2,9,9,0.0441306371911141,8082.113228467059,10.373850058708731,1,Ether,235.75222220201633,1
268,3.439212244382039,370,4,2,5,0.5003469960736595,7693.846727880086,3.6932510108578143,1,Amine,262.95635033325243,1
269,3.624198205731858,171,0,6,4,0.7474337507131936,8128.52744205268,11.930983135995794,0,Amide,116.8283226344081,0
270,4.096125433362414,345,1,6,8,0.10370474819212283,4603.161131240301,12.21070206774769,1,Ester,183.0959897924253,1
271,4.47728997134736,342,4,4,4,0.7770869562451689,629.1246397948225,8.16624665874441,1,Ketone,149.33488491290575,1
272,0.017030847397259685,207,0,9,7,0.6475022725211917,6396.123069195496,6.237319350476711,0,Alcohol,232.16132638627823,1
273,3.331099665626296,107,4,1,5,0.9849553029516246,2102.9372620981703,11.313825686704442,0,Ester,142.9869789652486,0
274,4.706066188250349,469,1,4,5,0.14086579751327655,8595.356044919426,12.362407724719597,1,Ester,238.4249751829715,1
275,3.789351774308412,380,3,1,2,0.629277288311179,7216.935531971856,10.597375458761936,1,Aldehyde,177.5800931581366,1
276,0.40684040019983214,304,4,2,8,0.9471343622843946,7658.932963352121,12.789917858465238,1,Ketone,187.88110763328032,1
277,3.6815774966493593,380,4,7,9,0.7436694141058263,2864.935682359512,9.14491063172263,1,Amide,263.6025593647525,1
278,1.2629816521269737,117,0,5,2,0.3361479755851787,6330.907972617352,9.71613511079984,1,Amide,169.63340489017907,1
279,0.9202805876152231,172,1,9,8,0.11925083344918963,5281.311290545989,8.434205500936223,0,Ester,151.31984042111435,1
280,1.0160052454395818,297,4,9,1,0.9637665007590328,2685.2501953997726,7.346109083987355,0,Ketone,270.0529546729481,0
281,4.860672673478122,113,2,9,7,0.07190371698159015,8122.444043111305,9.513187775611119,1,Ether,237.07981774400588,1
282,3.2955671682493604,489,1,3,6,0.9751684567221115,5500.034193568486,8.295020146428225,1,Alcohol,180.7791158178021,1
283,4.889276208799008,202,0,7,2,0.3035116996275141,1908.6917723495344,10.506119680955933,1,Ester,199.71218415271807,1
284,4.2359760158232955,317,0,9,6,0.8603111096018462,3053.166006676478,13.145047018562549,0,Amine,169.57161377184713,1
285,4.624480284795689,391,0,8,7,0.5543117789544577,2271.8474850235684,5.849613357510735,0,Ketone,210.24179772509876,0
286,2.774694432291879,135,1,4,3,0.9125905294245523,3124.6868050727057,6.345189439674794,0,Amine,127.7391632615904,1
287,1.7437015163600433,302,1,0,8,0.42661893161580056,1882.5037567004472,1.1954365077726807,1,Amine,277.6884198890269,1
288,3.692670556554995,245,4,5,7,0.8498039646390255,3712.017833035552,7.8514493326641075,0,Ether,210.8096057152541,0
289,0.09032828495211087,114,0,8,9,0.23838507592969505,6940.137717483575,2.708212433126957,1,Alcohol,177.05378786096566,1
290,3.2187498434407438,355,0,5,1,0.466741519143931,9593.03499345495,10.308009239726879,0,Ketone,214.31873744941413,0
291,4.78242284927601,444,1,5,5,0.8463024545713178,2106.150038804931,11.134630107328059,0,Amine,132.238530373787,1
292,4.229317286276585,371,1,4,0,0.11836167368730821,2998.9962577292845,10.395627366561637,0,Amine,115.69456353637656,1
293,0.9473206589395516,175,2,6,0,0.7286342924359753,22.533556401554907,8.106376528018657,1,Aldehyde,209.62522731607865,0
294,0.6402088750293189,113,0,3,9,0.4368718285101171,2253.8213757433623,7.944824777810344,0,Amide,114.09934239128738,0
295,4.13240366018369,146,1,3,0,0.5132149585758302,4185.10007986182,9.405201230725979,0,Amide,232.17386456847126,0
296,0.2669529229487061,281,1,3,6,0.5790319219912614,4617.912313284867,8.21111060794729,1,Amide,260.0483063839198,1
297,4.976528733788186,157,4,8,6,0.2756600889133334,2664.0485809513893,10.753781623735746,0,Amine,297.6734779588361,1
298,2.336996938955984,304,0,9,0,0.09637189939083202,1504.0793619811525,12.62886159084565,1,Amide,253.84877338458926,1
299,4.63796278307704,330,2,2,4,0.018659352523677897,5631.134115189973,7.969683416456632,0,Aldehyde,294.8250411236301,0
300,4.056385897394856,257,1,9,4,0.43092210373700224,4092.482933786035,2.4344410343735,1,Ester,104.43657919252915,1
301,3.486859494234703,401,4,2,5,0.268870732134073,4263.232484323358,2.7034274869631725,1,Ketone,211.76952438443772,1
302,1.028784301124856,115,4,2,3,0.6329300788879382,8949.91086049467,5.886939809618286,1,Amide,132.94734490409866,1
303,0.42826181598115853,228,3,2,1,0.7159378779246001,5614.8676025018685,7.451805665534387,0,Ether,149.02706231554976,0
304,3.2783322765239333,268,0,7,3,0.5037447458548145,3884.0055764360536,3.925654869007869,1,Carboxylic Acid,246.90708498006003,1
305,0.948704454305313,320,4,8,4,0.6189613172047003,2538.644255972744,6.885752686946709,0,Ether,150.5652064498921,0
306,4.143566513914107,476,2,7,2,0.5607461260463575,4286.548450397755,2.7645409195788417,0,Amine,135.96231477993,1
307,0.3354567908697248,382,0,3,1,0.004578051114287773,8618.822633876855,4.130790099387938,0,Ketone,174.36904081677244,0
308,2.619272152061412,304,2,9,5,0.8417019238181689,9651.035395865389,10.541466325511385,0,Alcohol,116.65095537629409,1
309,2.110242638376685,161,4,6,9,0.05956252696897957,3772.9304158187497,13.812414190867356,0,Alcohol,129.2987925671453,1
310,4.6243167466067705,154,0,3,3,0.41034042306761576,2090.6124240404024,3.420640242073695,1,Amide,129.2901003798124,1
311,4.492516760568206,406,4,9,6,0.11101850277147318,9145.282066686595,5.408255539729583,1,Ether,145.2113067984693,1
312,3.601498348592884,216,4,0,5,0.6623139455772643,1445.2256150389505,5.558926410504294,0,Ketone,274.1403082247771,0
313,3.776586159868058,168,4,6,7,0.32558776427525526,2974.5551955177957,3.903239035518736,1,Alcohol,159.04733647251783,1
314,3.532660590897318,443,1,2,4,0.07115217390896278,2042.2552525269216,3.652740377939553,0,Alcohol,154.77361134094025,0
315,3.3739960928940125,300,1,4,5,0.04535281803287772,5658.730023546586,2.712026340418936,1,Aldehyde,125.19767961046841,1
316,4.984725834639489,196,2,2,8,0.23714175092401257,4087.002593563054,12.797689745047323,1,Ether,103.22103633016786,1
317,3.680337561144241,337,1,0,4,0.6672647563087203,2872.376341587907,9.44184059669245,1,Alcohol,132.07576863816678,1
318,4.727907081788557,200,2,8,8,0.718221498175289,7679.513269046903,4.776083260762059,1,Aldehyde,244.59425154052676,1
319,2.1861300807349906,196,1,1,2,0.12843041609606187,6641.502963151303,4.35522802996014,0,Amine,293.96926037969126,1
320,4.990622595139204,467,4,1,8,0.13911221370096594,9955.119234672908,8.666401006988483,0,Alcohol,248.76279349219607,1
321,3.072325827948787,393,1,5,1,0.5932269409544677,3120.570094385293,10.063890913369475,0,Ether,270.6455353612481,0
322,4.5246471331497,384,3,0,7,0.9572663460354534,8452.965389990995,4.289111396272196,1,Ketone,257.3491320981948,1
323,0.4546193426911266,390,4,7,0,0.5529110627819684,3025.7721618630026,5.5131170619891545,1,Amine,159.2104515000533,1
324,3.0527449681620986,375,3,3,8,0.7117421272806844,91.36454603366576,4.777960187038479,1,Amine,246.24603579758707,1
325,4.963985083241436,246,4,2,6,0.5754159621053728,1509.8259660221968,2.1402083028161085,0,Ether,250.11740999636513,0
326,0.3328108514937833,488,1,4,9,0.10483578111613057,5085.196713160486,6.0248697254799755,0,Aldehyde,151.7127603327328,0
327,4.7352483785235275,380,0,7,0,0.946464010689174,8100.283390241047,7.936945265509109,1,Alcohol,284.13072478720153,1
328,0.7295005551701134,192,2,0,0,0.07198493559839825,575.0685277432641,9.519761306346805,1,Ether,299.5894349242453,1
329,4.980594466046716,381,4,4,7,0.7598701428556318,8320.31397978732,6.41757691136931,1,Amine,212.2594509414817,1
330,1.4446987115970278,465,0,8,8,0.9793522282584338,7161.027857890108,13.783811539585075,0,Carboxylic Acid,163.31902931809822,1
331,3.968217793664844,293,0,1,1,0.31899720680390364,346.15631189271693,9.13589000447429,1,Ester,171.522125664815,0
332,0.13855441612741326,288,1,7,2,0.17163024451504194,1063.8513680611757,12.525599261425894,1,Aldehyde,216.48872825892698,1
333,1.433975327950393,498,4,1,1,0.5661743551242172,757.2240034475029,12.907840914366181,0,Carboxylic Acid,101.55593919535326,1
334,3.015984370809974,227,0,6,0,0.7950665641623069,6790.250970477479,11.678191731366766,1,Ether,161.66730290134458,1
335,1.1362714073443776,144,2,8,1,0.9494750495848429,5610.734899010045,4.509812570256729,0,Ester,109.80082227923285,0
336,3.803731025152011,361,3,4,7,0.6936742541712748,3589.224086409999,6.606602395955986,1,Ether,224.83596328423198,1
337,3.378314381042646,285,1,8,1,0.3358731152380754,884.0274393709929,1.0050069597160136,1,Ester,220.81072712798525,1
338,4.954407282627453,484,1,0,8,0.4943461578411026,3930.422084487627,6.868289519984649,1,Carboxylic Acid,218.209610264496,1
339,2.9216115394938873,428,1,6,0,0.7612005858842195,6822.048495567427,4.818785172241334,0,Amide,130.19813462685778,0
340,3.840588627445336,142,2,3,5,0.7879324236677416,935.0239182588124,2.454648992300159,0,Amide,288.911834881638,0
341,0.37262471942895614,371,1,6,5,0.07443724896965376,8565.99293057955,11.901642076302917,1,Amine,206.84576004224164,1
342,0.21496125834409074,113,2,0,5,0.6137396606971928,630.023264445078,9.754809257740774,1,Aldehyde,211.1723997954296,1
343,2.9082361920331614,173,0,6,6,0.9673700521077648,6082.329407740798,13.988346043306867,1,Ketone,208.8518491019598,1
344,4.926758717046493,118,4,6,0,0.7852567008339028,1892.2878852208246,7.479049751313924,0,Amide,204.88261793708065,0
345,1.3439582024082797,150,0,9,8,0.00732278584918622,917.3051032224226,5.299179767621397,1,Aldehyde,287.68558668478227,1
346,0.00856481597870884,491,4,9,4,0.22494157010886295,3550.3603997576042,4.429548136555462,0,Ether,220.40484104489948,0
347,1.704580346197735,403,1,6,7,0.44500877626406443,6669.613485034805,6.659694260180369,0,Carboxylic Acid,197.02504298721033,1
348,3.6954234637854326,239,0,9,1,0.7062694681573262,1211.4083979253253,5.028338321520372,0,Ketone,253.28903540478416,0
349,4.011357847508844,297,2,1,4,0.5552467126748015,4757.497543032543,13.87986119656672,0,Amide,150.29249978537888,0
350,3.905339776300959,390,1,5,6,0.07732785820542942,4061.665049033599,3.376321030855449,1,Amide,138.40200558773597,1
351,0.4046172118438024,297,0,2,2,0.7382685828883456,4275.114959984425,1.2486860342786041,0,Alcohol,187.84252876110855,0
352,3.854145713761114,105,0,5,6,0.8387136818796913,9434.22408494479,2.6899934207100364,0,Amine,103.1371291863518,1
353,0.40827138858888334,454,2,4,6,0.20575782577300916,3490.949985547859,12.5899202474117,0,Alcohol,158.70340125125838,1
354,4.935820256669635,335,2,3,9,0.06742363311083965,9916.297449628752,10.020950370763348,0,Ester,184.01488237296462,0
355,1.8524058882486405,366,0,7,1,0.790957520381636,5384.373283354402,11.19163873733816,1,Ether,215.7397458861256,1
356,3.467443884391719,350,2,1,7,0.6404463543909258,8424.966373928608,5.166130370986214,0,Alcohol,208.64068765623,0
357,2.4225848878993794,446,3,6,8,0.8035040258966537,3489.294487844805,9.0951462589925,0,Amine,173.48037526954,1
358,1.2032347748875711,125,3,3,5,0.5665967601471509,848.6534386148641,10.20268227833395,1,Carboxylic Acid,168.65261587939517,1
359,3.054278891907831,171,2,6,5,0.4285378933083749,844.9520702740091,5.243409458399236,1,Aldehyde,100.26375620519747,1
360,0.07960778841162919,188,0,4,7,0.9630777129053489,5741.918732025282,10.418859984207119,1,Aldehyde,276.22254932291736,1
361,2.5257824426069404,182,2,4,4,0.7799597553213575,9299.2280802459,9.185563305385283,0,Ether,146.25473998514383,0
362,0.19519753557796393,405,2,8,0,0.4119162462490302,713.1369650936285,4.851055003901581,0,Amine,171.60063172347748,1
363,2.8390158877150644,125,4,4,9,0.9075180863727669,6891.483865863011,1.6871265073368487,0,Alcohol,104.05099609972024,1
364,2.2864522591424317,370,3,7,8,0.9934992461680672,5632.947654174952,4.09224268480035,0,Amine,291.36862949817294,1
365,4.473634026411116,379,1,6,2,0.3082365142353909,6522.853883776099,9.053970352044352,0,Ether,198.91450873479488,0
366,4.8300166553284525,432,1,3,6,0.8924767888982074,2156.194019068305,8.787398544591325,1,Alcohol,104.65449586538705,1
367,3.255505081273302,286,1,7,5,0.04539747402110583,706.0146153953164,7.599438967093947,0,Aldehyde,150.23880650692254,0
368,0.9259383971584667,412,2,6,3,0.21434900257601797,748.207565868995,4.269176319803895,1,Ester,275.8525129202989,1
369,2.617820894524737,180,1,3,6,0.1609122726525386,2468.001051074652,6.778977653168267,0,Amine,175.1403229366503,1
370,0.008137850951565606,228,4,5,8,0.3565935802578384,2137.1790151304303,2.872568791984466,0,Amine,237.8810244601527,1
371,3.8403375802590736,238,2,6,3,0.5626225780576194,1264.4497316066975,9.61097829892353,0,Amide,222.77014102357037,0
372,0.2058227102337168,375,0,9,5,0.7199798483344162,2647.5649295797057,12.29908060549842,0,Ester,194.38767294719503,0
373,4.0378421813918814,130,0,6,2,0.9028037971671428,5340.202944426921,7.027916683135124,0,Ketone,266.64375950296073,0
374,1.3233899486997376,335,2,7,2,0.15854763317187814,9495.188588017048,3.7689681055028155,1,Carboxylic Acid,108.07085953110106,1
375,1.2501552992974512,198,3,8,6,0.5782835149154907,9222.765330022028,11.762521784864925,0,Carboxylic Acid,282.484722937053,1
376,0.4483992667599379,266,3,4,8,0.5546933276690331,2717.864707513307,5.0700325199574925,1,Amide,243.61108153495627,1
377,3.4288194589635883,105,0,1,4,0.4584738653201149,663.0317311310868,8.721579218959103,0,Amide,272.74275332710374,0
378,1.8299587099696297,454,1,9,2,0.6945826473243991,9956.340251441015,1.9804798343609127,1,Ketone,103.3864896024807,1
379,0.44952871505821224,383,4,4,5,0.5133611119236766,4764.607119983951,10.333186774985235,0,Ester,116.95891865484009,0
380,1.6050449449186621,152,2,6,7,0.5501913979593831,9783.032128090897,6.988732164100993,1,Aldehyde,141.17576769447473,1
381,4.6105534568445785,215,4,2,3,0.903330998373833,5376.882536037516,6.503532087604084,1,Amide,218.71215957157375,1
382,0.1747250390920907,399,4,9,6,0.8602722106475496,8863.721844516016,13.152874112093665,1,Ester,118.48417909001347,1
383,3.345269580534644,164,4,4,6,0.5773340008670017,4472.75929787618,7.3893640588934115,0,Amine,286.3094004629189,1
384,2.5050291781250653,307,2,5,4,0.15620965657586117,6220.608087437816,1.2177566719744801,1,Ether,249.7188202688638,1
385,2.98822278150973,340,1,5,9,0.958701488944178,5357.867438234844,13.477671483662549,1,Ester,261.5192495244292,1
386,1.9582227124544405,208,2,3,1,0.6226999319575273,2199.5533136387944,1.158767616282523,0,Ketone,216.77000170777683,0
387,2.4077085422978373,367,0,2,3,0.8074746247067792,7638.219052734923,7.966302775355961,1,Aldehyde,226.18961388774989,1
388,3.7964919100828025,255,1,3,4,0.05502177533563102,549.0009306076063,9.23676129099474,1,Amine,144.21156815496215,1
389,2.4158919268962133,355,0,0,2,0.8968253781713157,3624.7550472060025,12.628294020092339,1,Amine,282.00826030742155,1
390,1.8814455263404035,171,4,7,3,0.6934955324101818,8699.157233361406,9.829761993002025,1,Ester,229.78356336417193,1
391,1.378770615042963,322,1,2,4,0.6854248897535636,5027.334943087456,11.5447262303187,0,Carboxylic Acid,183.54803641878195,0
392,2.252503980527366,348,4,3,0,0.11011235237141037,777.3771282736535,11.008993817523573,1,Ether,276.3343951942842,1
393,2.8785962193507704,209,0,8,2,0.7128632848925475,2076.0950048600866,3.775953207342702,1,Aldehyde,272.76437564015316,1
394,1.8724109784750915,129,2,9,8,0.07663724812059747,1097.2856610404715,10.106084935027688,1,Ketone,100.10784283657672,1
395,4.504937252833548,489,1,8,8,0.05582595856454331,2777.055436369139,9.288568276926304,0,Alcohol,284.96750703103834,1
396,4.9797265012183365,457,4,5,8,0.3253479315017994,1653.9530008118338,4.171621090197086,1,Ester,172.68543882149493,1
397,1.0205925061010612,184,3,3,8,0.023169634644511716,7119.79588347326,2.668302605304567,0,Amide,184.42937743056808,1
398,3.221322965185005,129,4,7,8,0.15962522594353057,6594.603682763485,10.771311822682781,1,Amide,117.06269218767417,1
399,1.030756568435371,480,0,6,3,0.7261267426327823,1351.653591857696,13.624641516082443,1,Aldehyde,275.51542814432696,1
400,2.7052545713584477,435,0,5,6,0.8349254702431063,4450.4633352135515,10.599795872728551,0,Amide,207.84093161202162,0
401,1.9664619682118845,418,2,5,0,0.17952142124351045,2959.1199485318366,10.742848393828634,1,Amine,281.14084287891643,1
402,1.227066781974397,363,1,8,4,0.8232975415038267,3372.8224775475346,3.167158681552955,0,Amide,256.1631361366838,0
403,1.7103890078373678,318,3,3,1,0.48053009562881865,5760.22169681836,4.211719700533037,1,Ether,279.5962649605822,1
404,0.616704207406833,227,0,5,9,0.9578946456326183,8986.991763009051,8.614914256994272,0,Alcohol,289.651727186928,1
405,0.39744634935940604,388,1,1,3,0.13930895384207298,8973.352848368988,1.4086009181143528,1,Amide,277.1808725764504,1
406,2.250628977139788,398,3,8,8,0.053564782288952895,4130.801942925124,9.68299825943126,0,Ketone,141.96705593735564,0
407,4.076303343671681,175,2,6,4,0.8450799057696241,3932.5583109792706,2.882546273256873,0,Aldehyde,114.0225066383697,0
408,3.41450127400309,398,1,7,1,0.3619855453389643,5180.2407332947005,6.3741528257691815,0,Aldehyde,224.05063439682533,0
409,2.9766611174684945,144,4,1,0,0.45717019220428956,4741.675955354747,5.162445638848822,1,Carboxylic Acid,131.0112464210772,1
410,2.102523698259857,333,3,4,1,0.5117940058121316,618.7884533044074,2.383921506208624,0,Ketone,272.6213242252233,0
411,2.342760202270836,343,4,8,9,0.8251667279860974,5787.915766070688,8.524029311688677,1,Ester,289.49125957025797,1
412,0.10748220493185967,337,4,2,0,0.07600038075733606,5847.739864143733,5.696196074792264,0,Ether,124.25536757772414,0
413,4.700703295698571,214,3,6,2,0.5511242670892074,4503.923749920078,1.571804809299603,1,Ketone,147.16786575294088,1
414,1.5543111638586438,470,4,4,7,0.43056823918462506,4140.23346845865,6.777459717136305,1,Ester,225.04502166501538,1
415,4.5722797677184275,490,3,5,6,0.3402803070974526,9389.518502101047,8.67336531955602,0,Ester,245.0515832069955,0
416,3.581251249354807,263,4,4,0,0.3481312206427578,6008.639194079628,2.6953866228137477,0,Aldehyde,202.4624272505344,0
417,2.8086043264040708,380,2,5,9,0.9303407545857885,8162.978122687442,8.60492071364915,1,Amide,173.80649467969513,1
418,2.2260692447225776,312,2,8,2,0.2681125223033267,9538.456800260989,4.926313775394441,0,Amine,161.20498685020502,1
419,1.6148409214210773,392,1,6,6,0.45461916510918465,8101.206798104188,4.37542581627256,0,Ester,233.19362285550852,0
420,3.1915274829400433,220,4,0,4,0.4928023477389645,9429.852741760948,11.34128172950732,0,Amide,248.91229767178766,0
421,4.851130904728763,495,2,8,5,0.7198637814939233,7593.176474743999,7.08064173767723,0,Amide,157.7672220924212,0
422,4.02162924165777,155,2,1,4,0.518986558849172,1702.03509840808,5.91299901562996,0,Ether,165.19916034551005,0
423,1.9556449049047302,179,2,3,7,0.6212327390244351,2270.0772963795275,11.569291067101993,1,Carboxylic Acid,192.0134714238501,1
424,2.4108735820984,463,0,3,0,0.3988308556446646,1939.7586140323742,12.834475283902004,1,Ester,190.04339658902586,1
425,2.342280691103533,480,4,4,6,0.7186166367614364,3221.9387664419082,5.0960870399546785,0,Aldehyde,268.53093029892125,0
426,1.2977192869862242,381,1,9,8,0.465851800725241,3550.5729632434477,1.6551748229144931,1,Amine,187.38190819044468,1
427,4.236440590321852,156,2,3,8,0.22271311404293515,8112.008602827574,8.0293283245672,0,Aldehyde,295.6818690145963,1
428,3.464167761539514,497,3,7,2,0.8169302184747269,3609.1588048768963,10.296998145830157,1,Carboxylic Acid,162.1926742463641,1
429,2.987671091935449,425,0,8,3,0.7654521708606333,7272.459556085958,8.641279675409281,1,Ester,238.564161333655,1
430,2.166505629324234,396,4,1,3,0.6274901457030749,9038.263920077228,9.944724752861834,0,Amide,251.78725107874976,0
431,1.195001346646301,150,1,8,7,0.521947213259796,1146.4196026733841,9.407415603632812,1,Ether,226.08079351258274,1
432,3.199020914454853,462,2,1,6,0.20849610667960128,3.6122681765324822,13.427933819991008,1,Ester,173.40955212629925,0
433,1.1838282365514448,111,3,2,7,0.8683540832050606,8886.69729199628,12.25693373514128,1,Aldehyde,151.48305071289383,1
434,0.04402627257538816,196,0,5,4,0.09719234078234562,2383.323560564758,2.7139657913413857,0,Aldehyde,220.85643250807038,1
435,0.3331919119179727,208,3,8,2,0.38318376862653736,1535.2240636834524,6.883850414563959,1,Amine,231.72623732195478,1
436,3.470054259389195,356,3,6,8,0.8525609321215698,2952.7925616811212,6.9119912499825755,0,Aldehyde,151.5244372729328,0
437,1.8877408252736905,246,0,7,8,0.5955667881100342,1861.0750516306516,6.932338235983873,0,Amine,167.29782095291262,1
438,1.0320385511036967,293,3,1,9,0.43861987841794436,7936.726383042614,13.09915133842063,1,Amide,272.4125973257957,1
439,1.1893353276421954,442,2,8,9,0.7913608035062156,6345.445661716231,5.253507228170227,0,Ketone,262.1025075641186,0
440,2.4723469191207323,336,0,5,1,0.9895140432597875,1673.8755736647688,8.985549483368267,0,Ketone,136.75615969547815,0
441,4.527232187695129,171,4,2,7,0.188813394616134,5836.054185104373,12.652074806674948,0,Amine,286.67116687994195,1
442,1.3439793370124187,325,0,1,2,0.05073300189079699,2081.7024835353786,1.6570024889818353,1,Aldehyde,225.60656930638493,1
443,3.277269056067953,225,1,1,8,0.46298803909121944,1976.3621682035828,12.421201646109829,0,Ester,199.35095634564635,0
444,4.1279483907983945,359,2,9,1,0.28739611099505535,5954.874591103937,10.94446697599108,1,Amide,140.1729094111474,1
445,2.4434188801968943,491,4,8,8,0.6667515373082687,6647.205681707013,3.702341096115669,1,Ether,246.03903461142534,1
446,0.1351641356584382,126,2,3,1,0.49425835871657753,3462.6743190362095,5.231646830593194,0,Ether,284.15902370675633,0
447,3.980851258079874,125,2,7,6,0.4990029524122338,7634.312402291364,5.037627712525578,0,Amine,112.98967866313313,1
448,4.3968353989412865,452,0,6,6,0.35498202898191145,8372.307679485504,3.8769845622565184,1,Ester,204.14893312561128,1
449,0.15521032316560157,398,4,4,7,0.21067304913596474,9163.52570313458,9.300777836301991,1,Alcohol,275.4264100851586,1
450,0.5810074128111858,203,0,3,3,0.21345430803242804,6260.973201711145,13.776767896577526,0,Alcohol,290.5045798084287,1
451,0.4351503955830732,464,1,5,3,0.3869702400899242,2201.0288736586585,3.165953315030948,0,Amide,114.42795148557616,0
452,1.1059021195804097,139,1,9,7,0.6818357808696212,7484.8995520679,4.018455172451607,1,Aldehyde,258.21096597832246,1
