,Thickness,Density,Hardness,Young's Modulus,Tensile Strength,Impact Strength,Surface Roughness,Heat Treatment,Manufacturing Process,label
275,5.908370904532432,7809,254,199.2516323355096,318,24,1.3069283635420028,Annealed,Continuous Casting,0
276,5.068297035603278,7831,271,198.8348234245199,305,21,0.9076253767526163,Tempered,Continuous Casting,0
277,5.613638149014482,7830,247,182.09629735751375,333,15,1.2449471641149812,Annealed,Continuous Casting,0
278,5.98087439974294,7826,226,181.87207908439217,302,16,0.8874574930063925,Hardened,Sand Casting,0
279,5.869228041465472,7827,210,184.2657406823594,306,17,0.4488151653391421,Hardened,Sand Casting,0
280,5.990357342728049,7804,212,199.21317349608907,312,18,1.4056885523069924,Tempered,Sand Casting,0
281,5.639589478888759,7801,238,192.96336734109002,316,17,0.7984272906288772,Tempered,Continuous Casting,0
282,5.6966093965001,7816,269,180.2057983285925,329,24,1.1634387365193068,Hardened,Continuous Casting,0
283,5.405575521533168,7805,217,198.00081395725596,329,23,0.26953069505592053,Tempered,Sand Casting,1
284,5.0268309254714465,7800,229,185.4178559771533,313,23,1.308811747719093,Hardened,Continuous Casting,1
285,5.408132537157354,7813,279,192.74567746303447,324,16,0.6766893337742521,Tempered,Sand Casting,1
286,5.605414115454032,7828,230,188.74869628663703,303,22,1.4847924756542443,Hardened,Sand Casting,0
287,5.0456835014043335,7834,243,188.5542151436549,303,18,1.291067169391506,Tempered,Continuous Casting,0
288,5.489198063113616,7800,263,183.74396224994084,336,16,1.178070411862346,Annealed,Sand Casting,1
289,5.188986091516039,7840,254,197.3896841255639,318,18,0.6125091606402879,Tempered,Continuous Casting,0
290,5.897347221410509,7811,246,189.41619283042715,323,21,0.34975648155120886,Annealed,Sand Casting,0
291,5.804640849311274,7844,240,184.34836832060867,338,19,0.9129127888632154,Tempered,Continuous Casting,0
292,5.545276526631207,7822,217,183.66941852897918,315,24,0.7954041784066954,Hardened,Continuous Casting,0
293,5.522343321024784,7830,209,188.86372985731535,328,19,1.3359005964690005,Hardened,Sand Casting,0
294,5.839706672360048,7812,243,183.37050694930917,334,17,0.6564962450357564,Tempered,Continuous Casting,0
295,5.735432899695547,7827,247,185.5627472167704,330,24,0.7529012064203024,Annealed,Sand Casting,0
296,5.535790043889225,7834,225,181.92251051668828,324,24,1.3351509335051834,Annealed,Sand Casting,0
297,5.45878227701025,7818,278,183.1158674621267,328,22,0.8617539878355882,Hardened,Sand Casting,1
298,5.325505995024197,7818,220,182.79840529155064,305,24,1.1080114325799069,Annealed,Continuous Casting,1
299,5.272070831247805,7808,238,185.1813601975502,328,21,0.2534995435246287,Hardened,Sand Casting,1
300,5.582640078886146,7810,248,195.27969613992335,336,18,0.4177935932238465,Tempered,Continuous Casting,1
301,5.277494256564384,7827,273,199.05946708878201,303,18,0.6036079303368223,Tempered,Sand Casting,0
302,5.064436299669885,7826,224,193.4687939169388,302,15,0.37077268327147694,Hardened,Sand Casting,0
303,5.503669809990494,7804,230,196.15412274393887,312,18,0.7742271217441932,Annealed,Sand Casting,0
304,5.725360285004358,7845,258,182.42013381083612,316,17,0.418226498020713,Annealed,Continuous Casting,1
305,5.699335567396472,7812,263,188.58283281509924,331,23,1.323741310672032,Hardened,Sand Casting,0
306,5.873760687918472,7845,239,181.12382681269543,327,16,1.4096349356031346,Tempered,Sand Casting,0
307,5.372046532893485,7829,265,183.90621730541832,334,16,0.5556095693504776,Annealed,Continuous Casting,0
308,5.3932331285826915,7826,246,183.53620244788573,339,23,0.5248918753514413,Annealed,Sand Casting,0
309,5.917602196824389,7845,230,181.39198414004625,325,17,0.37937767373912423,Annealed,Sand Casting,0
310,5.319426722032057,7821,259,190.35721473523708,304,20,1.0060479533056006,Tempered,Sand Casting,0
311,5.905714069095736,7839,208,186.74806407154597,301,15,0.30117863922073557,Hardened,Sand Casting,0
312,5.327858574547498,7813,223,188.75183537788283,333,17,1.1185234271604687,Annealed,Continuous Casting,1
313,5.861123356294569,7816,256,191.50527589068594,329,17,0.5556229068880527,Tempered,Sand Casting,1
314,5.471670464642807,7827,218,195.92888780767296,320,16,0.5760817104000839,Hardened,Continuous Casting,1
315,5.021238585963175,7823,276,187.13594618872702,320,23,0.4032578028341247,Annealed,Continuous Casting,1
316,5.574309043902657,7845,208,191.49422361972094,327,23,0.34463466089518013,Hardened,Sand Casting,1
317,5.2044604702701855,7837,276,181.2431007933178,337,16,0.7261600565636337,Annealed,Sand Casting,0
318,5.5340597421891475,7849,236,194.17591986030033,300,16,1.0353763926480768,Hardened,Continuous Casting,0
319,5.312813692239689,7818,219,191.04750014143517,338,24,1.2057531774067423,Tempered,Continuous Casting,1
320,5.180232558533016,7829,262,196.6868001253649,335,19,0.34758602942818484,Hardened,Sand Casting,1
321,5.4234126977683434,7843,262,187.2637363794938,316,23,1.4890607277732857,Tempered,Sand Casting,0
322,5.467144714803895,7819,216,190.4712310985764,323,24,1.2140361404583735,Tempered,Sand Casting,1
323,5.56116577075392,7825,240,186.44150273294477,325,24,0.372963032232994,Annealed,Sand Casting,0
324,5.324036912730781,7838,236,195.1895642836977,337,15,0.5493999718018224,Hardened,Continuous Casting,1
325,5.588939073844266,7816,225,197.33354935686998,332,17,0.5464126978438402,Annealed,Sand Casting,1
326,5.121542530532976,7823,204,198.92237386829072,324,15,1.1308186397961504,Tempered,Sand Casting,1
327,5.74605221639839,7812,235,180.23989572779593,321,18,1.2674274632926852,Annealed,Sand Casting,0
328,5.203115122457332,7814,208,180.46617087937662,326,20,0.5999745136230277,Tempered,Sand Casting,0
329,5.9358457515805885,7834,258,198.7636879187229,339,23,0.5476046823536569,Hardened,Continuous Casting,1
330,5.390256120733553,7841,270,182.3766586968594,323,16,0.6214591607100504,Tempered,Continuous Casting,0
331,5.7687016038362176,7829,256,190.13398037533682,332,24,0.3580411151116758,Annealed,Sand Casting,1
332,5.857673716856258,7826,249,190.6836838012965,334,19,0.24448444490966303,Hardened,Sand Casting,1
333,5.522639133166099,7832,254,192.13779590898358,324,15,0.30742162246666177,Annealed,Continuous Casting,1
334,5.0984608568755405,7813,271,188.61536281796577,338,24,0.8943268425433057,Annealed,Sand Casting,1
335,5.216534444804247,7823,264,183.6546319040988,310,16,0.24688297864746478,Tempered,Continuous Casting,0
336,5.083777711605852,7813,277,184.67549129753206,324,22,1.1047519653270677,Annealed,Sand Casting,1
337,5.86247099296848,7826,210,199.43491052309693,313,16,0.43907332097255547,Tempered,Continuous Casting,0
338,5.269209454687593,7826,270,181.38159087952485,322,20,0.20319003658899648,Tempered,Continuous Casting,0
339,5.203095983519672,7847,228,190.30496566295977,301,23,0.5752047512156078,Tempered,Sand Casting,0
340,5.472247907236059,7838,204,195.74799666443283,318,15,0.8408629028842562,Annealed,Sand Casting,0
341,5.520111671069863,7804,255,196.66466876364882,333,24,0.8096451035065271,Hardened,Continuous Casting,1
342,5.829346378240494,7801,200,198.2348911516451,317,15,0.4137376229852827,Tempered,Sand Casting,0
343,5.149183585424355,7814,231,189.9647422642204,303,19,1.1018978680173508,Tempered,Sand Casting,1
344,5.350315039976295,7840,226,197.701247795876,328,23,0.9042692477335397,Tempered,Sand Casting,1
345,5.168567856408298,7821,274,184.18309605241586,308,17,0.8152095735010907,Annealed,Sand Casting,0
346,5.916167575492438,7806,241,196.45279031034536,327,21,0.8649289590627249,Tempered,Continuous Casting,1
347,5.762676965072464,7837,214,187.95805039145583,300,22,1.2643116907904302,Tempered,Sand Casting,0
348,5.597962941636187,7829,243,197.33015582020425,309,20,1.0577397745653478,Annealed,Sand Casting,0
349,5.673261614827165,7827,278,194.34491772163022,303,22,0.8820614844408288,Tempered,Continuous Casting,0
350,5.602824195516391,7821,220,188.7099786792084,334,18,0.9689489058863723,Hardened,Continuous Casting,0
351,5.712656733767531,7814,243,184.26178010397226,308,22,0.21259580090546404,Annealed,Sand Casting,0
352,5.30556535431095,7827,275,193.694354526996,330,19,1.3090623262695955,Hardened,Continuous Casting,1
353,5.9630865734279475,7827,218,194.37986247041854,329,20,1.1445851161666687,Annealed,Sand Casting,1
354,5.966893794046231,7802,274,185.44972072810742,328,16,1.3218129658377187,Hardened,Sand Casting,0
355,5.318584672263977,7801,205,186.3826212166231,319,24,1.2961137121436417,Hardened,Sand Casting,0
356,5.317341215165838,7818,219,184.22445484322512,316,17,0.5334029917655752,Tempered,Continuous Casting,0
357,5.423890251388068,7826,235,197.15435721455958,325,17,0.2576521364626275,Hardened,Continuous Casting,1
358,5.6226565131243875,7847,243,195.5579622873462,338,17,0.7363006151641349,Tempered,Sand Casting,1
359,5.652504377603703,7812,212,187.25258428484022,309,16,0.48577550765638905,Tempered,Sand Casting,0
360,5.334939068830657,7841,207,185.61829368983044,328,17,1.004752375113211,Tempered,Continuous Casting,0
361,5.775202021691518,7817,254,191.95581402427237,338,17,0.9957396407482275,Hardened,Sand Casting,1
362,5.329041205630535,7817,261,180.23256536411256,307,24,0.7066223503184856,Hardened,Continuous Casting,1
363,5.019762483612575,7808,238,191.00819025996373,326,24,1.0593014263200153,Hardened,Continuous Casting,1
364,5.072761799097125,7838,215,192.49396890865287,312,15,1.397355171899098,Hardened,Continuous Casting,0
365,5.038280448664905,7833,243,185.28369432698844,328,15,0.579007497753345,Hardened,Sand Casting,0
366,5.453797443085224,7811,257,188.9103914341958,333,21,0.5168688656286244,Tempered,Sand Casting,1
367,5.782969042437395,7803,246,186.91008283136404,300,19,1.0288503382022254,Tempered,Continuous Casting,0
368,5.2276672810713105,7839,251,181.68221051639222,311,18,1.050876594798635,Hardened,Continuous Casting,0
369,5.069352727215328,7827,202,190.35981410224292,323,16,0.3312480200072464,Tempered,Sand Casting,1
370,5.4741220771847505,7835,203,188.1121666709295,316,19,1.257272015880484,Annealed,Sand Casting,0
371,5.6337545521109735,7835,230,197.2636058199326,329,21,1.0847823525299156,Hardened,Continuous Casting,1
372,5.862822121604409,7803,268,187.13964239180552,301,16,1.428147038536394,Hardened,Continuous Casting,0
373,5.224968321039713,7814,215,189.07569490471238,309,24,0.5765426882987243,Hardened,Continuous Casting,0
374,5.9557961382829605,7819,224,194.94465496519194,322,20,0.8891210492131174,Tempered,Sand Casting,1
375,5.891777431328929,7818,246,197.95244582995576,324,16,1.3303568853586445,Annealed,Continuous Casting,1
376,5.81052910084329,7840,247,196.62808373637233,316,19,0.3836498951105375,Annealed,Continuous Casting,1
377,5.830253817817002,7808,251,183.73678626083358,301,21,1.0051724519220073,Tempered,Continuous Casting,0
378,5.627759459684685,7800,263,182.61032234624133,309,16,1.2463823114107397,Tempered,Sand Casting,0
379,5.63496382113211,7840,243,180.38967079349766,327,15,1.3559852278851616,Tempered,Sand Casting,0
380,5.13893408600586,7816,214,189.11873671300586,327,18,0.9689004408491408,Hardened,Sand Casting,0
381,5.340385866578714,7824,257,191.6652972620615,317,15,1.2702743390770888,Annealed,Sand Casting,0
382,5.73846180973365,7833,257,198.08837019074244,315,20,1.463323865448231,Tempered,Continuous Casting,0
383,5.204623319113986,7816,240,191.5083405489727,311,23,1.2694977272450465,Hardened,Sand Casting,1
384,5.890125019000102,7808,225,187.88386992293061,316,21,0.7305093394810283,Hardened,Continuous Casting,0
385,5.447622255886323,7805,202,197.65863933497945,315,24,0.9875290796149683,Hardened,Continuous Casting,0
386,5.9767302311847565,7822,234,188.1830308751887,326,23,0.858144366672128,Tempered,Continuous Casting,0
387,5.342795113669968,7808,261,188.45501930297047,323,23,1.347397949223244,Tempered,Continuous Casting,1
388,5.135671461664028,7824,220,180.57293514328626,334,21,0.7535960896047356,Hardened,Continuous Casting,0
389,5.239458992950495,7831,261,187.5244338325139,337,20,1.1366030589828287,Tempered,Continuous Casting,0
390,5.019113447747752,7849,256,188.2650874810025,328,19,0.5731100200805803,Annealed,Sand Casting,0
391,5.142848986672566,7832,210,180.54314912674323,323,15,0.36895485311391335,Hardened,Continuous Casting,0
392,5.030678342283575,7831,217,194.82675578369373,312,16,0.8013612083801762,Hardened,Continuous Casting,0
393,5.916015694978202,7827,254,193.22826920600914,336,19,0.5040201341790269,Tempered,Sand Casting,1
394,5.6446451472000385,7802,206,192.07900515487188,322,23,1.3365344086924948,Hardened,Continuous Casting,1
395,5.931705311153461,7845,249,187.4687970845286,317,15,1.2805454507066816,Annealed,Sand Casting,0
396,5.12163930132421,7844,231,195.81461477169472,320,22,0.24755785771403005,Annealed,Continuous Casting,1
397,5.064531265354873,7804,261,186.37014034990227,319,15,1.2488292708138171,Hardened,Continuous Casting,1
398,5.4956764847814945,7832,249,194.54077074643791,314,21,0.7515166710395877,Annealed,Sand Casting,0
399,5.762969964922055,7840,255,183.17310347022365,314,16,0.32390971882309705,Hardened,Continuous Casting,0
400,5.925970230566967,7840,257,197.9572877444703,308,22,0.24958148687481246,Tempered,Continuous Casting,0
401,5.9424879756175395,7811,272,188.3360005703796,316,17,0.2735430368526256,Hardened,Sand Casting,0
402,5.516860552569801,7847,222,192.5933668279984,334,15,1.13420060711947,Hardened,Continuous Casting,1
403,5.351179493757469,7809,245,181.11395333239005,305,18,1.2326072201109162,Hardened,Sand Casting,1
404,5.597160861686804,7805,276,188.31234216349884,315,19,0.8109829675820839,Annealed,Continuous Casting,0
405,5.971725076044505,7816,256,197.35216634351883,327,24,1.3699559825620993,Tempered,Sand Casting,1
406,5.615870913484296,7802,265,196.52079009240106,305,23,0.24133318261308664,Annealed,Sand Casting,0
407,5.584355061929952,7824,201,188.64304764516888,328,20,0.6204708565807374,Annealed,Continuous Casting,0
408,5.5068790192280135,7837,220,194.06847553926826,301,15,0.20132563837214681,Annealed,Continuous Casting,1
409,5.31574730553245,7835,202,190.36617052346048,301,16,1.0668298773147997,Annealed,Sand Casting,0
410,5.718025633346714,7830,228,191.72994046653,331,24,1.3917606015294879,Hardened,Continuous Casting,1
411,5.757717536214764,7800,205,187.49513497414952,314,15,0.811756887557413,Annealed,Continuous Casting,0
412,5.881875955968944,7821,248,184.02438058456502,332,20,1.4256636789595813,Tempered,Sand Casting,0
413,5.094837133273427,7847,236,180.2271483370087,313,15,0.5588691893271396,Tempered,Sand Casting,0
414,5.126261533426747,7835,225,186.3661006030737,310,23,1.1344871535979097,Annealed,Sand Casting,0
415,5.661785764529774,7825,211,184.66890444016303,333,24,0.7251020604829055,Hardened,Continuous Casting,0
416,5.17079800437302,7831,260,190.63038230535497,315,21,0.6909730557249378,Tempered,Continuous Casting,0
417,5.449645526332722,7821,229,196.9733010772396,335,23,1.0943491338782285,Annealed,Sand Casting,1
418,5.027057727197525,7826,250,181.91295624123654,306,22,0.500888244840133,Annealed,Continuous Casting,0
419,5.875025591241532,7810,276,193.23048579668858,333,22,0.7086558251454422,Hardened,Continuous Casting,1
420,5.2458362225760675,7826,235,186.23916459646807,339,17,1.2116497170092546,Annealed,Sand Casting,0
421,5.934243263880198,7840,231,190.34877335186215,328,17,0.6996072309300713,Annealed,Continuous Casting,1
422,5.749907041513887,7807,266,193.65709988224012,317,15,0.8520824134953984,Tempered,Sand Casting,0
423,5.406309375533052,7837,267,193.19105437502427,332,22,0.5855826329740967,Tempered,Continuous Casting,1
424,5.747768720986766,7844,200,196.60747207814987,318,19,0.37430183703853825,Hardened,Continuous Casting,0
425,5.402535615374358,7836,218,181.1944687708847,316,18,0.9213718293700575,Tempered,Continuous Casting,0
426,5.571849710230496,7809,269,180.78931161897088,302,20,0.5909424869254232,Hardened,Sand Casting,0
427,5.129576456428792,7843,268,180.35903969670846,302,16,0.922193484030305,Tempered,Sand Casting,0
428,5.253849749180822,7813,237,191.1175415330398,318,21,1.3762998430067657,Hardened,Sand Casting,1
429,5.59716066885734,7833,200,180.9034628406682,314,24,1.376828448197561,Annealed,Continuous Casting,0
430,5.903617568267079,7817,239,186.63512183310888,337,15,1.3597186996797397,Hardened,Sand Casting,0
431,5.582516202444319,7803,243,189.04873009936944,323,23,0.40895851375695635,Hardened,Sand Casting,0
432,5.562582968001794,7844,231,195.63590666462585,325,20,1.3250342760426237,Annealed,Sand Casting,1
433,5.37368776527203,7821,249,188.3027275612754,308,23,0.6325770243122593,Hardened,Continuous Casting,0
434,5.920092896119828,7849,270,195.25645569119862,304,19,0.3517796010613986,Hardened,Sand Casting,0
435,5.062920248359135,7818,268,197.34496184801446,325,23,0.7706667262068585,Hardened,Sand Casting,1
436,5.542692819889081,7831,214,195.60972855464368,332,23,0.7113032051716093,Tempered,Continuous Casting,1
437,5.582159529427173,7815,225,181.8629015894892,306,16,1.0987839151172003,Annealed,Continuous Casting,0
438,5.361251154355433,7835,208,187.0637811956565,301,16,1.4974604499316106,Hardened,Continuous Casting,0
439,5.240823220853658,7807,256,198.93078324773705,319,24,1.3553621325103355,Hardened,Continuous Casting,1
440,5.081045158017768,7833,203,197.24618841353646,324,24,1.1018151347367031,Tempered,Sand Casting,1
441,5.795333216615804,7822,202,195.6924435972914,309,19,0.36966887683295346,Hardened,Sand Casting,0
442,5.596259351981809,7832,203,186.57194962731663,334,18,0.2662542423246845,Tempered,Continuous Casting,0
443,5.47329740352242,7830,231,181.74629570717286,337,20,1.1991494609878854,Hardened,Continuous Casting,0
444,5.673950233071629,7840,239,185.48390615201527,318,17,1.353758582899484,Annealed,Continuous Casting,0
445,5.663293282227632,7810,263,188.20177900747797,301,23,1.0703611130217734,Tempered,Continuous Casting,0
446,5.269180185665641,7810,217,185.97754221336086,337,19,0.8413417808437307,Annealed,Continuous Casting,0
447,5.881362818705895,7801,249,197.9736376211609,322,23,1.000954713514673,Hardened,Sand Casting,1
448,5.399569836893752,7835,221,199.39671664409124,316,22,1.3467692648918546,Annealed,Continuous Casting,0
449,5.960600978070623,7840,240,183.79375602016788,323,15,0.9504124558342932,Hardened,Sand Casting,0
450,5.876472703347468,7827,271,196.0458453211313,316,20,1.2901241821272589,Tempered,Continuous Casting,0
451,5.495849555177637,7811,231,182.8547382667502,322,19,0.8256183474967416,Tempered,Sand Casting,1
452,5.736640599560025,7804,226,197.77628858702846,339,21,0.8228361602284415,Tempered,Sand Casting,1
453,5.81836978997753,7802,267,191.45444416113048,324,15,1.365988443022152,Annealed,Continuous Casting,1
454,5.495254788011509,7845,240,184.03648992130093,339,20,0.8306555676007732,Hardened,Sand Casting,0
455,5.025941588574058,7845,249,186.30762158088973,331,17,0.9179421254413045,Tempered,Sand Casting,0
456,5.141112004676744,7801,208,195.96727152282867,338,18,0.27900843522694563,Tempered,Sand Casting,1
457,5.542517992944627,7849,265,199.42695957479935,300,18,1.4640800774152665,Tempered,Sand Casting,0
458,5.605218944229601,7841,218,193.26698450604647,323,15,1.267610004782743,Hardened,Sand Casting,1
459,5.162633757892791,7848,253,193.71084827064,325,15,0.5136974742700999,Hardened,Sand Casting,1
460,5.75548685889141,7801,200,192.59723586107512,335,15,0.2274801837828436,Tempered,Continuous Casting,1
461,5.481079909776867,7835,218,197.88353323123096,321,18,0.9578862918520847,Tempered,Sand Casting,1
462,5.923314445992973,7847,277,181.22616361614496,312,23,1.0316873845402448,Tempered,Sand Casting,0
463,5.919038058624245,7816,270,188.66889565397096,315,19,0.6276241733318823,Tempered,Continuous Casting,0
464,5.451214178214498,7830,245,191.95056614313216,323,21,0.6952938295536306,Tempered,Continuous Casting,1
465,5.709046074124333,7840,240,191.7555317249655,338,23,1.4888881658816262,Tempered,Continuous Casting,1
466,5.441305600672423,7806,217,180.23553494306793,316,20,0.7832671177782389,Annealed,Sand Casting,0
467,5.281161853632549,7814,252,180.56391015203667,301,19,0.6881288763715216,Tempered,Continuous Casting,1
468,5.5867295334295015,7830,270,186.04279785537193,337,18,1.2670426174404805,Tempered,Continuous Casting,0
469,5.225732006830258,7821,266,180.41672364324012,310,16,0.30855183415768117,Hardened,Sand Casting,0
470,5.832966737099721,7841,238,191.91178667872063,312,17,0.9621339806216136,Tempered,Sand Casting,0
471,5.131274848651363,7806,211,182.60575198752412,332,20,0.3439150214734278,Annealed,Continuous Casting,1
472,5.763768000905197,7826,227,198.05379134616857,301,19,0.985161542079614,Hardened,Sand Casting,0
473,5.03448499190905,7815,201,188.34125398207703,312,16,1.2177841936462757,Tempered,Continuous Casting,0
474,5.602120062852434,7806,220,190.39801483272385,321,20,1.324460969748301,Tempered,Continuous Casting,1
475,5.118832532329825,7832,268,186.6840655965164,300,22,0.25513356599674414,Hardened,Sand Casting,0
476,5.378124467473873,7847,273,180.117948472717,332,23,0.6305023391274074,Annealed,Continuous Casting,0
477,5.518187071276293,7818,276,185.97739574175046,332,19,0.6730750777303803,Tempered,Continuous Casting,0
478,5.696669934082222,7810,256,185.4536552755315,337,17,0.21740092288018292,Hardened,Continuous Casting,0
479,5.544294885806302,7809,223,195.78157985435976,308,18,0.49004068325621475,Hardened,Continuous Casting,0
480,5.404521898041142,7844,228,183.04762457120435,335,17,0.2321381315373973,Annealed,Continuous Casting,1
481,5.412109840761116,7845,203,188.97019182080243,320,18,1.2831583700177254,Hardened,Continuous Casting,0
482,5.464354326483206,7820,244,186.78636835411754,339,16,1.2326452494839364,Tempered,Sand Casting,1
483,5.7042656006906896,7838,267,181.2921635757297,312,19,1.0873107758482714,Tempered,Continuous Casting,0
484,5.893433968416935,7818,224,182.0252924018597,338,19,0.9985395772236032,Hardened,Continuous Casting,0
485,5.553480123462257,7837,203,186.62339780018658,317,24,0.9589184890061961,Tempered,Sand Casting,0
486,5.815379456125649,7839,230,193.92934517267076,324,22,0.5243637694713721,Tempered,Continuous Casting,1
487,5.630360331881011,7828,230,187.075282291917,334,17,1.2491310243848759,Annealed,Continuous Casting,0
488,5.519026285689834,7837,226,181.62091321936484,323,20,1.0602090304057898,Annealed,Sand Casting,0
489,5.4029503648214785,7841,259,186.96020104631668,304,21,1.2245886463142857,Hardened,Sand Casting,0
490,5.959788905859133,7810,230,183.66439940715378,301,18,0.24219964845258996,Annealed,Continuous Casting,1
491,5.970265659626806,7848,249,183.98677394146844,312,18,0.78887739656716,Tempered,Sand Casting,0
492,5.586658138393347,7841,218,198.96079127839545,328,20,1.232642410674767,Tempered,Continuous Casting,1
493,5.878044733550503,7805,276,186.77891990258283,322,17,0.20689493457373223,Hardened,Continuous Casting,0
494,5.791045891791475,7826,220,182.837579192413,320,15,1.3436353430939,Hardened,Sand Casting,0
495,5.227616104855002,7839,247,196.19558421132547,326,16,0.5918363026010947,Annealed,Sand Casting,1
496,5.618858566828153,7824,253,189.91521745718046,321,19,0.8180704618674617,Hardened,Sand Casting,0
497,5.40657610985353,7808,259,197.01477309094878,327,19,0.9363421699411136,Hardened,Sand Casting,1
498,5.649338555499385,7846,228,199.5058289814846,338,21,0.7318006509203812,Annealed,Continuous Casting,1
499,5.83930877220657,7831,276,195.2105908175678,301,22,0.22906812641235402,Annealed,Sand Casting,0
500,5.66140950796831,7800,257,197.04909005547427,325,18,0.6249891854211181,Annealed,Sand Casting,1
501,5.216084210358492,7814,214,181.0894644860845,335,20,0.444792660982563,Hardened,Sand Casting,0
502,5.1321257088303875,7836,274,198.72741578020413,328,23,1.4353863775309743,Tempered,Continuous Casting,1
503,5.84308544796417,7833,270,187.13452218779767,333,18,1.2601393533068488,Annealed,Sand Casting,0
504,5.209415756557572,7832,274,197.64428348099182,319,16,1.4257308046131656,Tempered,Sand Casting,0
505,5.44964019503702,7808,213,187.4676306094143,334,24,0.5802177241539012,Hardened,Continuous Casting,0
506,5.234172272464651,7803,242,191.7903186808758,307,16,0.8206844565901088,Hardened,Continuous Casting,1
507,5.330792355889945,7826,221,192.25616784287064,335,19,0.6579908554322729,Annealed,Sand Casting,1
508,5.931058089768198,7802,209,185.76686441601706,319,17,1.4816557035865028,Annealed,Sand Casting,0
509,5.856936710390109,7802,239,198.245493418326,317,15,0.6781090417738307,Tempered,Sand Casting,0
510,5.273948191068446,7842,276,196.12777355537318,314,23,0.3274792190144497,Tempered,Continuous Casting,0
511,5.034344769549026,7812,208,188.41367984953288,301,23,0.6709900987181255,Annealed,Continuous Casting,0
512,5.501320107001865,7823,233,182.41019062016508,322,20,0.5754311201559158,Hardened,Sand Casting,0
513,5.169528465073888,7819,234,181.58326651945904,319,17,0.7975372229323194,Tempered,Continuous Casting,1
514,5.124227033626457,7823,217,197.2595081909502,314,18,0.2140276412569685,Tempered,Sand Casting,0
515,5.430696821999448,7829,204,192.23773810372973,307,23,0.7286664833493488,Hardened,Sand Casting,0
516,5.0316606326996585,7845,209,188.65406295681046,302,21,0.4578526427258837,Annealed,Sand Casting,0
517,5.8462924798655225,7817,240,196.9240555834075,300,16,0.3701299331700305,Hardened,Sand Casting,0
518,5.731814840436522,7848,255,199.65043941518962,318,21,1.2575430802355223,Tempered,Sand Casting,0
519,5.043705599682278,7807,215,184.23759663262567,336,18,1.065732939599033,Annealed,Sand Casting,0
520,5.240901789066439,7846,219,188.75825841851503,337,18,0.6287904479377514,Annealed,Sand Casting,0
521,5.327549361178009,7821,258,196.98447963283115,301,24,0.3126607441087644,Annealed,Sand Casting,0
522,5.573763928865041,7821,242,181.50227749765583,331,24,0.740502629721312,Hardened,Sand Casting,0
523,5.8546685416271025,7843,262,182.4055234183609,319,15,1.4544577648866472,Tempered,Sand Casting,0
524,5.478955899447827,7848,262,183.0079717542364,301,16,0.42646537494885894,Tempered,Continuous Casting,0
525,5.64435088759124,7841,279,180.1156942479261,314,24,0.5626201854692365,Tempered,Continuous Casting,0
526,5.535170440312488,7819,210,186.1660670061115,324,20,0.3105444670579335,Hardened,Continuous Casting,0
527,5.011151914211789,7841,222,186.74413696186681,323,21,1.1367608131124884,Annealed,Continuous Casting,0
528,5.861630073861373,7845,204,196.544246820731,334,19,0.7118667058427819,Hardened,Continuous Casting,1
529,5.912963879809655,7813,227,186.85962251063253,300,23,0.2696584357023507,Annealed,Continuous Casting,1
530,5.531623487790894,7832,237,188.86796620516083,316,24,1.3343998561560835,Hardened,Sand Casting,0
531,5.3293073145756615,7805,253,187.47656289873518,308,21,0.20096937667391918,Annealed,Sand Casting,1
532,5.644811484593937,7835,262,187.6995260765757,333,24,0.3543256648932007,Tempered,Continuous Casting,0
533,5.964664660328553,7828,270,191.26700178525007,332,15,1.2872461524516918,Tempered,Continuous Casting,1
534,5.245318688596467,7833,225,188.42241496306374,330,15,0.687076000973234,Tempered,Sand Casting,0
535,5.411914862721069,7832,202,181.85224807594986,333,18,1.146198910986501,Hardened,Continuous Casting,0
536,5.417962209874968,7811,229,180.75197560405954,325,17,1.1237136708212099,Tempered,Sand Casting,1
537,5.362166744445088,7803,264,184.31271390656644,321,20,0.9588888102277975,Tempered,Continuous Casting,1
538,5.752101267107036,7816,223,189.8563926242004,318,18,0.9649608203916662,Hardened,Sand Casting,0
539,5.31923317923653,7800,245,198.99709792474522,335,16,0.673758530855629,Hardened,Sand Casting,1
540,5.128501494152102,7839,215,189.21119074205478,308,17,1.271520847914698,Hardened,Continuous Casting,0
541,5.238148425053588,7845,256,182.14742870323911,338,17,0.5843475774707911,Hardened,Continuous Casting,0
542,5.452930119842318,7815,239,183.95108550974544,317,24,1.0472247046968601,Annealed,Sand Casting,1
543,5.75275472360554,7812,235,186.26360220543435,334,16,0.592380260414497,Tempered,Sand Casting,0
544,5.6401876119986145,7833,278,183.87397726261983,338,21,1.4215360491365858,Hardened,Sand Casting,0
545,5.578222578666332,7814,259,194.85871084122158,315,19,1.2719924175999298,Hardened,Sand Casting,0
546,5.634154469475408,7830,201,193.4372027741947,317,16,1.0896801886082277,Hardened,Sand Casting,0
547,5.434476940244706,7841,259,184.090542002031,314,18,0.2903536531578391,Tempered,Sand Casting,0
548,5.6353085350328245,7847,213,197.4831616079971,304,18,1.2229153880265884,Annealed,Sand Casting,0
549,5.276095909372853,7819,230,192.3598630019331,327,15,1.0401690523112268,Tempered,Continuous Casting,1
550,5.907414690263384,7833,266,188.65862169364033,319,18,1.364652385097685,Annealed,Sand Casting,0
