,MolWeight,LogP,HBD,HBA,RotatableBonds,AlogP,MolarVolume,PolarSurfaceArea,NumAtoms,label
259,148.58824688538425,2.4918284114863924,3,2,5,2.4743887796519126,372.7554207418029,70.73742812620773,19,1
260,407.5036133495849,0.613960426610586,3,4,1,0.5307723022681986,353.40220334183897,33.791931349678194,25,1
261,595.0269250521317,3.785354603823129,0,2,5,3.7744313608044746,328.7382058879443,107.15806648672621,14,0
262,170.042007618262,0.8621717535414426,2,9,4,0.7527602242746418,212.19926593828697,57.549123882076756,32,1
263,359.16482618186836,1.731320894490807,3,2,2,1.8069110161504423,377.5541637416611,96.12854181913593,36,1
264,538.6865359639778,-0.9302767605513962,1,2,5,-0.8355405206053997,188.60393938480325,96.87572152691723,15,0
265,470.3843088771022,-0.5653186732326467,0,6,7,-0.6357511922534999,306.69262985430544,113.49596042744972,35,1
266,448.507870497634,1.3549613384401091,5,6,8,1.278944032928587,157.20029513662968,116.88139320241736,11,1
267,451.2420419935546,1.8796330083027408,4,6,0,1.897424689003728,310.9299515812364,86.87881647220013,22,1
268,279.7455756098776,2.6001232887158223,2,9,2,2.726659898018979,219.28608796833996,63.028953188442394,38,1
269,246.7959221322467,0.7499754722558194,0,7,2,0.8986418386811368,262.41924429593,128.8686163285154,22,1
270,504.6805777392568,3.169891316759255,4,4,7,3.0296170444356285,236.3161380142633,60.282534423103016,28,0
271,505.05669733959036,4.160734383135227,4,4,0,4.261364866100379,193.18918906155247,85.9761822810131,27,0
272,533.5361592900518,3.6791059333600984,5,3,4,3.6729505995665788,305.4951975234685,72.16283581648464,37,0
273,556.6202762782357,-0.7622870479098571,3,6,2,-0.7665060179559107,370.49388878515185,131.16019017605947,28,0
274,355.6711994304689,1.8830416835469737,5,9,1,1.9335129201120298,389.77106057060087,76.14940904895775,10,1
275,350.75814734359983,-0.3704189294909508,3,3,7,-0.41851467653256225,198.08659078847876,70.19289454887296,17,1
276,499.1475894833876,0.4522700951751648,3,1,2,0.5619401583859953,329.34319351574334,109.67708007669287,31,1
277,424.9819653888826,4.919975559602879,0,3,6,5.06237178677986,316.08484165142056,98.31734428198756,25,1
278,450.9834386288517,-0.14502674259092063,0,7,0,0.001101685162603061,235.84444739364312,33.94208835445999,38,1
279,497.8963347180505,1.9933289207081364,2,8,5,1.8089374418816084,154.77479983843145,86.06194482471521,11,1
280,545.0026709087831,2.708934405908715,3,2,2,2.685968679035872,322.4478118282165,115.6121904833222,17,0
281,268.99757842576787,3.214789823264624,4,6,7,3.0212667647838485,386.373715139875,148.96971939687631,15,1
282,287.79147631997205,2.3578921009214846,1,8,5,2.2813640947271505,308.03003047891286,101.78908841614148,25,1
283,146.9909699204345,-0.941374915484898,2,3,1,-1.1811248025978638,258.82318104690853,68.13809863737131,32,1
284,389.14007049808697,0.9587678494639513,0,9,5,1.0037945129279,281.28847352790706,49.399707974275394,20,1
285,117.97113689837104,2.1062698603082683,5,2,6,2.128200823866286,199.9072019149794,133.46793043993165,26,1
286,332.79900906623004,-0.4728010051309999,2,4,4,-0.5160611157866765,337.63604093843435,125.89347757475535,32,1
287,371.3223173537883,1.1037615872550846,2,0,2,1.0246467762000544,336.60495750246224,50.40996670132003,28,1
288,243.2706260641422,-0.8007813472518006,2,2,3,-0.7693781848164336,186.37932509685623,46.08217171905455,20,1
289,395.4166302845054,-0.5285290170698755,2,7,3,-0.6296712242069852,369.4945956249148,112.96778098545283,37,1
290,115.25012496952472,1.3815396572095766,1,7,5,1.273593445732844,217.29743486832632,60.94376804943873,17,1
291,118.67409437460721,-0.2037054757416379,5,3,9,-0.3239470959351088,395.5640152341537,59.83184378705452,31,1
292,511.30028032982915,2.405245089569349,5,1,0,2.384860996495484,245.72575350931146,39.79773211879518,13,0
293,280.0953207056315,3.1367898148235946,5,7,3,3.0785590578703186,194.4710146836249,54.31681756227789,20,1
294,163.5302563259424,3.8035201946544976,3,7,9,3.7650963928081307,237.93002783641307,75.57598248704444,17,1
295,361.1216300274022,0.20090146546886056,4,9,3,0.2530823394707338,260.0450821742983,115.26898384541403,18,1
296,484.9967765493054,0.00489549355441854,5,3,9,0.10122515404036844,167.3269432595737,63.720052273787466,35,1
297,207.91051374842158,-0.3725929579935985,2,2,0,-0.22754487950400995,294.5545953058224,62.71856413237955,11,1
298,411.4452379095001,2.81858149726182,2,1,8,2.824595195058649,299.4081099672251,57.038722831816656,25,1
299,142.67373249688399,3.238854358921407,5,8,3,3.2736132691776842,334.73261383736804,82.17687677643559,15,1
300,125.84086058430384,-0.8104831310461478,5,0,6,-0.7915984953330564,157.29247307268582,43.482770732370994,30,1
301,365.677315784074,4.617273477462139,2,6,2,4.4498549075807485,285.3095536084575,83.13199542417632,30,1
302,370.31756080505323,-0.6881722980911655,3,4,9,-0.7251420036882742,163.22685831766609,111.54282230530968,35,1
303,418.71495074910325,2.247778011806423,0,7,2,2.2112681895323565,325.2860549916634,23.872765524240883,36,1
304,463.0456668613308,3.2543631167054983,0,3,7,3.203281834128537,163.93199642524613,21.271319439749043,28,1
305,587.9260397312673,4.225814742476514,5,6,7,4.22172080961463,377.93196208540814,29.765978320086198,37,0
306,358.15017415059765,3.284521592794567,1,4,0,3.262573537473134,325.52064172112415,89.63580802465457,17,1
307,261.47823647062296,3.810368498418751,5,4,9,3.7117358220262453,276.84744127128926,131.07916081410247,23,1
308,497.59309738435184,1.0367011552568366,5,8,1,1.0215985598721313,260.37598082029376,20.634980582632753,33,1
309,235.41612563103712,3.8889506824790736,0,8,7,3.8250456427705704,182.6681576033156,141.76596959600852,25,1
310,319.48571035281805,-0.5193109216919491,2,8,0,-0.7812351943836384,222.74984739116576,33.81620650416966,21,1
311,139.22819067113298,4.3688999363631655,5,5,7,4.229193044332119,367.23977625522406,129.45785864756942,14,1
312,112.67537170772876,2.2855542569224174,2,5,7,2.2944456895037253,376.1132028906235,82.77111944778308,33,1
313,581.3242073389625,3.903786619774962,2,4,1,4.012975751190373,150.18692709263277,105.71646034624972,35,0
314,517.9900602561029,1.713909707109801,1,8,3,1.4711893813419745,298.5340978693878,86.3887879781337,33,0
315,447.987103046849,2.86146617117915,2,9,5,2.7744270078037845,329.82515225627844,82.01626927331611,28,1
316,304.476472207135,2.1584159656166793,0,7,8,2.2015613490161554,304.68674561440156,128.5369256873709,27,1
317,186.64716003542287,3.3895371305319912,3,6,7,3.477356676907308,170.41994121658848,118.26522934381613,18,1
318,178.21852133554302,-0.5102201078164625,3,6,7,-0.5522314639740643,204.43122469972556,82.84229074799055,11,1
319,225.12144908229766,-0.6378874960566172,4,5,6,-0.7061657318987241,212.58506684534652,34.51267082148801,34,1
320,374.61333235306023,0.48261940406087867,5,4,8,0.6045904790498979,357.9311578262724,35.00238471087306,29,1
321,457.2979613500312,-0.04273191932086995,0,3,1,0.03687735127898692,265.7998590772301,124.20012989347981,21,1
322,430.0986883588656,4.23070139955321,2,2,2,4.3165632393608115,271.7070529853092,88.82078077517934,38,1
323,239.9669484729714,0.3152839241482659,3,2,9,0.2684775238991914,383.72326163862715,82.60658822851714,11,1
324,577.432640331597,4.855191534914788,0,5,7,4.966560958683155,309.27147221367886,108.47368937689296,19,0
325,468.94845834788424,1.021374750626641,3,3,5,0.8268678773402699,374.66692538816596,131.64940584385386,10,1
326,377.17702625570035,0.0927074941321957,2,5,9,0.20583050329809705,264.12721383538326,101.75350877372968,13,1
327,405.8603731171761,3.738191042854875,3,2,8,3.7315378275106856,187.35906462957357,119.17022730504227,34,1
328,309.80003121389495,2.9522466530052567,5,3,9,2.9651400721300383,382.4838985185214,119.4851681352044,21,1
329,223.86549475057873,1.9891742987188339,5,8,3,1.894649032911086,264.67627891688454,66.31398834308467,18,1
330,277.98633932563075,2.332181305625787,4,4,7,2.1507786708149723,195.40785546970545,55.63081543332944,13,1
331,478.92305523218454,3.315210669633583,4,6,9,3.325981084412756,225.59893507598056,124.15132873277062,18,1
332,107.19674431487793,0.37072844798779236,3,9,2,0.4258679029469321,162.70064742223556,69.03324293195166,37,1
333,158.03632025345811,4.978003496340452,0,1,2,5.048272734822328,267.07514786409627,137.43368084795168,15,1
334,123.00132101087638,4.848758972880699,5,4,7,4.908236832463158,363.2820429775592,29.059790574915553,10,1
335,120.36440115948507,2.9019541180816213,0,8,4,2.938770287586967,383.39511400167237,27.568276569794154,19,1
336,527.7302920055035,0.1972547055748708,0,2,2,0.10487606195557478,383.15055187591093,140.51054081318307,38,0
337,451.8289296900118,3.0813694545877475,3,8,9,3.158117061839751,181.30750640718668,104.29913884358653,23,1
338,337.0869145436626,-0.5668095461249449,0,5,0,-0.6703717808724778,245.51347062776426,69.3479163382832,31,1
339,148.91708032550073,-0.8160849867651636,5,3,2,-0.7053785631586501,157.0571899126766,118.15785392610377,34,1
340,345.80793755841614,0.5460973310672821,2,6,8,0.5376991441866648,363.79133624286817,107.40248529917336,38,1
341,336.7358853902829,1.7757377404358978,4,7,4,1.7706668184493495,239.68894050531844,89.05613608654751,27,1
342,186.60093495500757,4.209635032450283,2,5,9,4.296227694280793,307.7792569730587,32.85353454614467,15,1
343,316.92582461898655,3.3630144185978477,0,4,1,3.4631612811512618,328.72460951932214,125.5833463480577,27,1
344,299.2523671986867,3.4562391271998862,2,5,6,3.5333029950949,257.46116743578887,132.5830147884812,29,1
345,407.92504902610824,1.5529600066884521,5,4,1,1.4709142217328852,226.61058413756075,42.38192951184438,25,1
346,417.5468254338219,1.0756099552817773,5,7,3,1.1518769103256326,390.55322752898616,130.56651475701867,24,1
347,122.65200488602225,1.2262325779076164,0,0,6,1.1447536169105716,391.12205625596357,134.12015043215337,25,1
348,287.3063073132356,4.925897382416347,3,6,3,5.004687522589112,222.35909200750547,91.42571959750708,17,1
349,412.9299578571182,-0.7593448515251051,2,9,6,-0.9018611711313316,269.9062741861145,105.30327470894932,22,1
350,351.5681292900439,4.202188976734691,3,9,6,4.192820970540854,393.2110396650056,69.69085160188388,32,1
351,528.2449205941612,2.4720524514343607,3,1,0,2.3899633374837936,151.2171019138758,56.63291417620458,20,1
352,429.3468158094725,1.6316925151375425,1,8,5,1.7186860803823452,253.1695620947873,113.85780910371382,37,1
353,181.46721354071485,3.3515459624908193,0,0,8,3.4630626398997206,175.1143874202421,132.04376937205507,38,1
354,135.28437370021493,1.9200136485482169,4,9,1,1.9399132999274102,277.28949139065065,105.03008188424718,34,1
355,421.2096391031578,4.240539428489964,5,5,2,4.257150342883752,156.1674886351218,86.5067793840514,16,1
356,113.2556552708109,4.404211184067551,5,8,9,4.474628896315664,251.72460784765696,40.660219689742306,26,1
357,392.88779063673167,1.5303255612407325,0,0,4,1.6424370492356442,205.17476869633379,26.949632638626362,27,1
358,570.1151207124788,0.6609667834103095,4,3,8,0.6646979008765256,283.3270906146852,77.93993273207704,31,0
359,387.73708893793946,2.5541019715601734,5,3,3,2.5041344390653753,398.9984122751749,26.415443280664768,32,1
360,294.084963103261,4.474180073700146,0,8,0,4.538906822344194,350.13402628168694,94.01350214793926,28,1
361,421.64410922117656,0.26397313403399947,5,4,3,0.07810039692463233,361.41052290610537,69.75479487131027,34,1
362,329.1264452457583,2.7377995013808967,3,4,5,2.828764655336779,308.8162468397702,118.43458555865602,22,1
363,372.8083946579675,2.7893613205551233,2,5,4,2.718342625610952,160.38996206806465,59.73430458870385,24,1
364,570.7324043882626,3.3986781344916857,2,0,0,3.3746553478644405,201.699419011036,97.08775112576618,32,0
365,293.0513189003871,-0.21059388923644118,5,0,3,-0.11898875692461007,381.2661391117638,89.89885782816306,39,1
366,580.595281911957,3.2949497880925316,1,8,5,3.2533988364535626,241.52827948218783,20.61261531789135,31,0
367,552.6753209780319,4.454195123993846,4,2,9,4.518936011851326,175.9091816201989,29.410621774360344,38,0
368,197.89556739464822,0.07809865322145182,4,3,9,0.1919895286288933,325.6013414665505,57.747867623182664,31,1
369,134.68065043758273,0.42525994954326585,4,0,3,0.4362632585480164,224.86443098356364,134.69056053269946,10,1
370,150.38900068871334,4.828370564249838,3,8,8,4.859515379832309,217.2142282260429,39.11194413697122,38,1
371,109.11091282577486,0.08586171625693861,4,7,4,0.07391812886256671,399.4943638895651,112.41626295987041,25,1
372,147.2214803779642,4.126310560217474,2,1,7,4.137870359923847,364.5347312566636,146.53765359979735,14,1
373,441.5033867081784,1.9536671386882087,3,7,8,1.8420266606932056,251.98445459196026,122.77378184985018,35,1
374,135.5943242301145,0.48338644641906225,0,6,9,0.45401263776325473,395.0653019541248,51.58289701931571,12,1
375,259.4878151468806,4.224499407635069,4,5,4,4.095678846936817,312.5283058548034,138.08748385370063,32,1
376,522.4376554847272,1.671831530015993,4,0,5,1.581954807563253,335.50561296994005,32.103930346090706,19,0
377,111.63596786791294,2.088904123578141,0,6,0,1.8886092215109247,157.87826077055288,80.85845244319566,28,1
378,507.2342412944679,1.1554002163985944,4,9,6,1.181793031749083,180.40131483701427,135.3804480044338,14,0
379,240.92738738669996,2.5577051086095643,0,6,3,2.7268653251473056,308.2712816240596,103.36454220339307,16,1
380,159.08241381082814,-0.018856764489863398,3,8,1,-0.06446733800392049,374.755995662371,73.77379341460085,23,1
381,448.3685826820753,1.3464892199105645,2,0,4,1.4430025789678025,305.9359315218989,58.06567267583194,12,1
382,414.471423389942,4.816473934011725,0,1,2,4.929043215613417,183.50622357974794,68.76292269138548,22,1
383,538.7360067635265,0.5488005962067652,1,8,5,0.4288868727719382,178.94001156158117,86.1624315312072,22,0
384,467.5355219019429,2.940419987247753,0,8,7,2.842040595478671,361.0464739560204,61.47571088346496,19,1
385,501.74046519242427,0.9511403853481692,4,5,6,1.05022019418339,184.82558467697856,145.96582207069895,11,0
386,241.01728628565326,3.6408387541196037,3,5,2,3.6316046178204187,280.05799012600636,141.30009489859884,15,1
387,188.71977188986142,-0.21475803568990104,5,3,7,-0.3438369223049603,159.27832999057557,133.1872908678617,17,1
388,475.3073758204292,4.818926270471268,3,3,1,4.755240311778407,170.16744184779435,74.83787861794494,13,1
389,503.417369633632,1.7227372483018355,5,4,9,1.764703272783042,318.0870669107162,109.86923001357975,34,0
390,595.2525710003367,0.41630278007878374,0,2,8,0.33690911266830037,322.2953526068792,137.3678099146754,21,0
391,306.30883845571327,-0.5590195160199241,2,0,3,-0.8364732025633634,235.36735165211059,130.55583339826063,37,1
392,286.0090428963916,0.018547430525244435,1,0,0,-0.0136538871955392,203.9024413107612,73.862511822627,24,1
393,488.2064803709984,2.118643691336106,3,6,7,2.0945443719505867,353.427567689327,34.61018641189389,17,1
394,270.40177012650895,1.022019058587718,4,0,6,1.0229417020021507,204.2758073674726,29.83194729849143,16,1
395,565.3786628017824,3.973300195295657,5,0,4,4.09918853262461,285.5067674165949,95.01832587934135,23,0
396,529.2063759215059,1.5853251419708356,4,2,9,1.5906774217607402,392.0522102157264,103.54163157742111,32,0
397,314.49701368750914,0.4922856355257794,2,9,4,0.5165793709683502,186.96310946559595,130.47953859761313,28,1
398,475.4355338957487,2.70286991962418,5,3,6,2.808423616989122,385.2190668736772,58.02695264433404,23,1
399,477.2714370423412,3.240663301312675,3,3,4,3.2416977028962513,195.72326326716717,41.77116377150553,31,1
400,151.5619344179663,0.0022514474056991585,0,1,7,0.21590352193470938,291.8608020058074,69.27075831316593,22,1
401,551.2764533397833,0.005715297729905977,4,0,5,-0.12065553166799423,244.25192798968615,65.96476607219576,38,0
402,352.6261862239286,-0.7799714383987422,2,2,4,-0.8733862097095266,391.2321503754565,37.22096402232111,30,1
403,513.2287330538709,3.4184120903938435,3,3,8,3.479807931220925,218.38550725048424,107.39674482670978,10,0
404,260.02480051530586,2.9828271657308303,3,2,1,3.108258519024694,249.9145005214384,86.12995229481888,36,1
405,547.7616142481002,1.8477852544988833,3,7,0,1.8277057548120208,395.7150294638551,113.74595829491962,28,0
406,294.60083936708156,4.065022693815183,3,9,7,3.9639605767362425,284.11759779711826,65.84984562206552,38,1
407,105.41882574014917,3.834020917700319,5,0,2,4.010119876222854,275.65752890531337,62.3412875051013,37,1
408,552.6909882096318,2.512126186380513,3,1,6,2.432889296900082,214.44462205099782,81.43486089570123,10,0
409,145.64333839306678,4.209627683079551,4,6,9,4.2435331281928494,325.34089007761037,134.0629549013691,13,1
410,259.6568187952074,0.2350472602206095,2,3,7,0.3664624413553881,153.5932379444444,25.236569875417445,19,1
411,575.0309835254025,-0.32848228361363274,5,7,5,-0.37264280595573485,162.3781574255734,124.62826624854137,12,0
412,575.303573468778,0.6184976691019377,3,2,9,0.5562848853762663,299.8396467839507,67.96838964550835,36,1
413,386.71894406164307,-0.6574788634641109,1,5,8,-0.7128476376670773,235.41864345461352,131.1004733525021,29,1
414,415.91860608489964,2.187017168006192,1,8,6,2.2771722936636687,388.32909305024015,124.28639114866134,18,1
415,324.2227609891599,4.619634153769769,2,0,9,4.725648924290035,375.79767268069645,65.33896216149148,12,1
416,246.60538584903227,-0.7639387559889421,0,0,4,-0.7605662168127294,328.4265646691768,110.20394959181007,37,1
417,264.33227268495796,-0.2673405159398392,0,7,7,-0.07903229063286585,354.5363952819503,40.75225838054722,15,1
418,436.2592280385192,1.7131941697006114,5,2,1,1.7163908256276241,316.83296241692335,136.51660178129242,15,1
419,476.18726471884,4.6032501051674295,5,4,6,4.732483426584246,181.39552567754018,72.58383837874823,32,1
420,495.7895218629243,0.896936629860503,5,0,3,0.8537364694354092,341.3858424223007,79.23132999617602,34,1
421,494.80907139727697,2.0434088521303546,0,4,8,2.276784505500911,202.5479921797116,111.74867663480804,21,1
422,145.60305152434518,-0.7505628456976474,1,5,0,-0.5935497041396762,230.8607137750492,126.70923077163063,32,1
423,347.21015235129073,-0.10994079422746683,0,7,6,-0.12273825778031838,354.8085530256051,50.724556632667245,39,1
424,128.77938000832214,4.919780737753081,4,2,5,5.063234758624781,284.13140209836206,105.9755181840094,10,1
425,374.76444116186775,4.790712178616273,3,2,7,4.929110227733474,364.9851785458523,70.95974570558931,25,1
426,320.76525068668855,-0.9703601143935423,5,9,4,-0.8150560067642775,203.25882996081606,67.93138012051497,33,1
427,543.8520913791499,4.710870712539434,1,8,0,4.462672078967403,301.9446096517218,109.70335711228512,14,0
428,275.45750627603934,2.834719626893002,2,3,0,2.906654771822086,170.9477431370654,70.33382564027147,18,1
429,158.53350821380292,4.207509767120133,2,3,8,4.2617396440507065,310.76524838500745,64.994105021373,19,1
430,171.49584102641793,1.7284391338031546,3,6,9,1.7755464618974999,340.63350944388367,128.66549305641152,22,1
431,480.75531585873614,2.0935761714755015,1,1,5,2.115410814815291,296.2327234946804,33.16589609803083,24,1
432,409.1090316581305,1.933079481541521,0,7,9,1.9578606094929738,216.55787537470258,107.86604096792739,21,1
433,150.56133806139513,3.001185545276626,0,5,4,3.129499575806434,157.8356672147167,52.334301192781204,14,1
434,142.0534030574987,-0.16209247146212258,4,2,0,-0.10814513409278537,179.86222099107144,22.01477143740474,14,1
435,450.48456572956,-0.8201584607639323,4,8,5,-0.798467816390696,305.5757447685065,41.67935495344996,37,1
436,136.38150318209676,0.8475796495471455,0,4,5,0.9615177510307074,383.6050542106284,98.86599887086281,37,1
437,510.9300296451781,3.22808457641988,2,7,2,3.269887194261067,201.6336009930016,112.18653489317187,39,0
438,453.1211135782481,0.21112071273769017,5,6,7,0.2624775554730282,333.7565372762747,22.737511862321604,27,1
439,140.6743903209499,3.040594599949504,2,7,0,3.227298310830627,366.61276581226036,24.73530762922362,21,1
440,142.41885704259596,4.819472276643623,4,6,0,4.776024205388659,280.22054461187776,137.3304749295839,36,1
441,593.3197892505877,-0.4365957052634897,3,2,5,-0.588166739103614,317.31644896091444,29.52975635478358,12,1
442,287.1353978780602,3.035612709350758,0,1,9,3.042849060449838,353.75382916903703,136.24368062015427,35,1
443,285.32107353344543,1.662501315827427,4,6,0,1.6839556503231234,215.1687894351484,49.66156878761775,34,1
444,506.39978362875127,4.208853526265032,4,2,5,4.281006429210751,224.22391856701074,116.20231402056767,16,0
445,573.6242886919293,0.06289873668431545,5,2,0,0.07363032815051154,150.15687915711405,60.26532236298157,26,0
446,593.0005319114355,3.155755713356987,0,1,5,3.2312676377542426,390.77353272445066,131.6377633291939,28,0
447,476.6890926294708,4.0286917378886615,5,3,2,4.279153405915818,379.3862236490862,111.05913250516652,37,1
448,288.12979276545786,4.667685316844139,0,7,7,4.74783674873184,341.1420659398576,72.23574961822037,27,1
449,141.7503583493344,3.0994881697378744,5,0,5,3.1972196998430213,169.76900524416203,29.91931904263034,10,1
450,488.5734579637184,1.9830485840505636,2,0,0,1.9700954432783202,261.87572242487704,115.25102390320491,34,1
451,379.2021248679025,2.707083441207283,3,4,4,2.568557732256553,175.4729384928882,100.1950182754736,33,1
452,312.11100462348816,4.213429906872309,3,4,7,3.983618748159335,153.98006681569964,20.378523318392535,14,1
453,553.177192547368,2.4236584798329783,0,0,2,2.3717904216194063,304.0457413031493,21.224581276417894,36,1
454,155.59874115307568,-0.8176776418189788,1,5,5,-1.0757148074154907,390.2073542700471,125.14308651505021,37,1
455,346.31255214542955,4.585692173041867,4,0,4,4.637047075543794,375.7170058580375,53.721966044241,11,1
456,105.67682238370953,3.1371605061893666,4,4,5,3.098878807746881,324.18870373385107,102.69737680464854,10,1
457,334.33032099706315,3.059080314663479,0,8,9,2.9277428280159548,174.16014604121784,79.04787456948216,16,1
458,128.15163784091868,0.29405091438630304,5,4,0,0.3071383263811656,218.54100941807502,132.24590188782975,38,1
459,159.40895813403597,2.953312821395943,1,5,6,2.879449602031763,230.01418172132276,139.20494470332352,20,1
460,158.76312338855246,1.3631864339249509,2,7,8,1.4082640592900277,340.7875144363903,149.58500264825102,20,1
461,424.60515105803177,2.9073978622489527,5,0,1,2.978160495231203,350.5622948087785,39.97893765494209,27,1
462,473.02243963271167,-0.36044181815205567,5,1,9,-0.43062523445089984,246.2765307474801,132.1853260418118,26,1
463,391.68438254857983,2.947071827618216,0,8,4,2.9233437095091834,254.47099915440242,54.58277897474423,11,1
464,581.086274237271,4.996482354624,0,2,9,5.017971930007822,161.12725981904282,96.806063736416,16,0
465,287.435289761852,-0.7107277668366638,4,5,3,-0.8514319881909064,222.28417960469025,85.75046840299741,16,1
466,242.85604314093035,4.863045105327904,0,4,5,4.884525857615606,262.82129429441,22.338457104410395,19,1
467,534.2995640947302,1.4414477643372239,0,1,5,1.2983458995292843,179.2457615963144,141.2602663877923,31,0
468,211.7979192597263,4.224520702023555,0,6,1,4.281092399978842,263.31686518875534,30.1825171693984,30,1
469,581.6112697203057,3.6943129043496405,4,3,1,3.6507965380868206,363.2939530644501,109.46845952300566,12,0
470,106.07723734490817,2.402097565920007,2,0,3,2.2584432925155835,295.3302549312633,122.05088870707407,39,1
471,584.9394133538195,3.430695255507959,2,3,0,3.3726978955938764,169.7324637596031,123.38742037619895,21,0
472,121.57995597528806,4.271093367808088,0,5,8,4.217325909688744,197.9178297075686,37.61428746074982,12,1
473,545.5715568490355,1.424841929906198,4,6,6,1.5316940182448926,268.63608753963905,78.18409356603638,20,0
474,363.85055454314994,0.9621989693794322,2,6,6,0.9795294393080116,240.37178745545302,127.82575315641738,38,1
475,596.4823980596502,3.0055603133815083,5,6,2,2.909932567624995,239.6817548865247,59.34829734923811,21,0
476,136.89828236769944,3.8470756516475513,2,2,2,4.0119822803676,282.31686203589754,80.80732779870627,34,1
477,376.9271422006604,3.573710808659694,2,5,0,3.63635984881075,296.09898039736436,55.46320605097995,13,1
478,584.6512678095495,3.786881893151807,4,7,2,3.753249656293841,349.21539256904776,80.26168432509215,34,0
479,361.5489220850744,1.6134998888775982,5,3,2,1.458116470308096,235.24164086562115,135.4189299370744,25,1
480,414.6993190676313,3.90700529705013,4,7,3,3.864545939102111,351.3665707601467,79.16615003426003,29,1
481,447.8743444923086,-0.27874566777634935,0,1,3,-0.30079697624211643,234.65280727815815,92.26856221966165,27,1
482,327.2705323838866,2.266934587765097,3,9,2,2.3038378209101227,163.85824723530845,72.51691682940086,13,1
483,413.77904004203174,-0.9654480370112706,2,8,9,-0.9047223860453051,288.5469127511978,79.81523381643231,31,1
484,392.15715596155013,0.9475149794016218,3,8,7,1.0281731889426953,296.97558122370367,21.97264587603482,15,1
485,550.5790052454945,1.198769209228387,4,7,7,1.0376224661445324,383.635061405465,56.88691629485928,30,0
486,122.72319017072894,1.3770361496555323,4,9,0,1.3978866317718566,331.51533151561864,76.75562382643717,24,1
487,240.48159479611516,3.1728032401391726,4,9,6,3.1568416576143514,379.4431631236099,102.39360687905476,10,1
488,575.2057420382794,1.3313486076220746,3,0,1,1.5991463352390625,377.0868025607524,78.50675097200599,12,1
489,545.1318919454582,1.692161735735184,4,1,0,1.698631179644821,301.14352756456054,63.916215631803325,14,0
490,327.82837639285646,0.4252647852459648,0,5,2,0.36299946539982764,281.94051633411186,70.45283559474043,31,1
491,410.06629890076834,1.2395107497760405,4,9,3,1.250547635447732,289.3602417909,51.498132796060645,39,1
492,238.69059149056633,0.36361776357890885,1,4,5,0.3627609347778322,394.58270191931194,140.18425676062688,26,1
493,194.06057986188065,-0.5608244573893382,3,8,9,-0.7597283881044397,343.29192293673975,87.8266193528189,39,1
494,331.84920246999104,2.620691560288267,1,4,4,2.661522006630051,176.56647619809897,21.743229003376005,23,1
495,276.67611401302645,3.0092767913300973,4,1,3,2.978220982262239,344.60710169534997,22.528013594541058,18,1
496,391.82805592543605,2.716942076057687,0,9,7,2.714272954541635,192.63451222455646,146.4850125437654,39,1
497,138.8673184824924,1.7809642628034341,2,3,3,1.6936074094143783,261.8376372514064,48.78861587852185,12,1
498,587.1974038330832,1.2787146810753791,5,8,9,1.1693232580541555,202.61491804413356,124.7290775458609,35,0
499,593.1053722398015,4.180001897430952,5,0,1,4.267890130838516,322.39576638330743,27.57578920287468,22,0
500,449.08085700987255,2.114490710817308,4,0,2,2.2253363764615903,369.3274340482589,139.75115577029138,12,1
501,368.0481831720602,1.8750912657783858,0,6,5,1.9169011263221094,222.59047134167025,133.67421047666818,20,1
502,254.76380814316389,-0.8461476051613859,3,2,7,-1.0272273652173494,170.5026853020469,94.24211111648691,11,1
503,506.89750985347433,1.0474869657569381,1,9,7,1.0957933016830705,224.6232745187408,21.16982544682325,33,0
504,442.3655862769396,1.2811737127151424,1,1,8,1.1015800575814738,318.0904644830486,53.515413623033886,24,1
505,181.30846967244565,1.392936685381403,1,8,6,1.3268191218985763,232.19003188861248,72.88694416180044,22,1
506,555.4635922469213,2.4810342153639935,3,2,1,2.5675900602397177,219.52804188845084,79.80833517718303,28,1
507,511.2686214615845,2.2016152803612705,5,1,7,2.26737512853172,196.10879764606625,58.698238613108366,31,0
508,574.899956645962,2.6474305567606677,0,7,6,2.693127293214015,274.3791067186084,24.283222871918895,25,0
509,462.85975419417997,3.58929956925277,3,9,7,3.7205898346447484,218.9872070392969,96.71656277045048,27,1
510,406.7075979678949,3.877914432296561,1,5,2,3.9339159470373537,332.7525872848708,88.14010680031828,16,1
511,309.12151814530944,3.3087384573589667,4,5,6,3.1068365348548785,169.1556004980507,56.7900826057801,22,1
512,566.3642416770067,4.733142175729608,2,9,9,4.696189091103972,316.0082582778294,24.936875784048848,13,0
513,533.0319447502042,-0.8906045039418302,3,6,8,-0.8947653497149363,209.39000364194249,149.2972443388522,18,0
514,122.6093350530947,0.17466791410127658,3,6,2,0.15879374142433936,272.31981526290076,82.65820428743277,39,1
515,113.18348724862601,-0.9546227501311473,0,5,9,-1.0163362676413863,221.52248050781515,118.28055143063003,19,1
516,288.2316834390248,2.8848482849276182,0,3,5,2.7818326715812587,330.6921690026989,78.80082455667362,18,1
517,505.27666539091643,4.388183293699921,3,8,1,4.628257790645852,386.3267600629092,25.61213781218239,16,0
518,593.6380646574722,0.46089377945779564,1,5,1,0.42201929693721746,379.2691948674533,60.24809686111501,24,1
